%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1490053455520756373,-32.707205901,-25.9452211243,2.00168728828,-0.0011486016772,-4.43277272148e-05,-0.704060179195,-0.710139382672
1490053455620632719,-32.7040533033,-25.94448906,2.00163412094,-0.000788887106584,9.68809141819e-05,-0.704072342697,-0.710127808581
1490053455720748877,-32.7040533033,-25.94448906,2.00163412094,-0.000788887106584,9.68809141819e-05,-0.704072342697,-0.710127808581
1490053455820655257,-32.701322509,-25.9424736519,2.00205397606,-0.00026623835982,0.000314324366023,-0.704085247636,-0.710115338786
1490053455920632019,-32.701322509,-25.9424736519,2.00205397606,-0.00026623835982,0.000314324366023,-0.704085247636,-0.710115338786
1490053456020656312,-32.701322509,-25.9424736519,2.00205397606,-0.00026623835982,0.000314324366023,-0.704085247636,-0.710115338786
1490053456120622599,-32.6984142755,-25.9402963911,2.00223040581,-0.000209961907722,0.000584222742804,-0.704090718896,-0.710109762054
1490053456220706678,-32.6984142755,-25.9402963911,2.00223040581,-0.000209961907722,0.000584222742804,-0.704090718896,-0.710109762054
1490053456320696923,-32.6966282111,-25.9389092122,2.00262928009,-0.000576498709268,0.000974836850274,-0.704076556627,-0.710123172239
1490053456420669245,-32.6966282111,-25.9389092122,2.00262928009,-0.000576498709268,0.000974836850274,-0.704076556627,-0.710123172239
1490053456520670660,-32.6961801258,-25.9380476773,2.00305247307,-0.000737199915652,0.00102838764885,-0.704075760073,-0.710123737832
1490053456620645766,-32.6961801258,-25.9380476773,2.00305247307,-0.000737199915652,0.00102838764885,-0.704075760073,-0.710123737832
1490053456720678317,-32.6961801258,-25.9380476773,2.00305247307,-0.000737199915652,0.00102838764885,-0.704075760073,-0.710123737832
1490053456820704505,-32.6955338922,-25.9382406623,2.00305938721,-0.000946905888439,0.000835889308236,-0.704069005377,-0.710130438952
1490053456920743258,-32.6955338922,-25.9382406623,2.00305938721,-0.000946905888439,0.000835889308236,-0.704069005377,-0.710130438952
1490053457020633457,-32.6947731544,-25.938021414,2.00260448456,-0.000953304856175,0.000456838096651,-0.704074048343,-0.71012577545
1490053457120602552,-32.6947731544,-25.938021414,2.00260448456,-0.000953304856175,0.000456838096651,-0.704074048343,-0.71012577545
1490053457220617749,-32.6947731544,-25.938021414,2.00260448456,-0.000953304856175,0.000456838096651,-0.704074048343,-0.71012577545
1490053457320697119,-32.6935980488,-25.9366130159,2.00212860107,-0.00067084695927,0.000346941687345,-0.704087925107,-0.710112401888
1490053457420730555,-32.6935980488,-25.9366130159,2.00212860107,-0.00067084695927,0.000346941687345,-0.704087925107,-0.710112401888
1490053457520698549,-32.6928017121,-25.9349080585,2.00186467171,-0.000694089855204,0.000638515097792,-0.704093407527,-0.710106741283
1490053457620705455,-32.6928017121,-25.9349080585,2.00186467171,-0.000694089855204,0.000638515097792,-0.704093407527,-0.710106741283
1490053457720724914,-32.6927031857,-25.9341423642,2.00212860107,-0.000837929728281,0.00101191225304,-0.704088229767,-0.710111286075
1490053457820729651,-32.6927031857,-25.9341423642,2.00212860107,-0.000837929728281,0.00101191225304,-0.704088229767,-0.710111286075
1490053457920690302,-32.6927031857,-25.9341423642,2.00212860107,-0.000837929728281,0.00101191225304,-0.704088229767,-0.710111286075
1490053458020696889,-32.6921874974,-25.9350400735,2.00243210793,-0.00116874204463,0.0012491355657,-0.704078892664,-0.710119698788
1490053458120685967,-32.6921874974,-25.9350400735,2.00243210793,-0.00116874204463,0.0012491355657,-0.704078892664,-0.710119698788
1490053458220693567,-32.6883584131,-25.9381918311,2.00291609764,-0.00417557881612,0.000134773588207,-0.704068666419,-0.710119609182
1490053458320620659,-32.6883584131,-25.9381918311,2.00291609764,-0.00417557881612,0.000134773588207,-0.704068666419,-0.710119609182
1490053458420726199,-32.6883584131,-25.9381918311,2.00291609764,-0.00417557881612,0.000134773588207,-0.704068666419,-0.710119609182
1490053458520728967,-32.6696393882,-25.9490366746,2.0026550293,-0.0153433396218,-0.00523899924706,-0.704007940609,-0.710007010089
1490053458620642461,-32.6696393882,-25.9490366746,2.0026550293,-0.0153433396218,-0.00523899924706,-0.704007940609,-0.710007010089
1490053458720643192,-32.6196305845,-25.970392434,2.00245904922,-0.0308558294468,-0.0144369402121,-0.703810356899,-0.709570626554
1490053458820691704,-32.6196305845,-25.970392434,2.00245904922,-0.0308558294468,-0.0144369402121,-0.703810356899,-0.709570626554
1490053458920646009,-32.5227639471,-26.0044495818,2.00215029716,-0.0465114689663,-0.0239432748245,-0.703472954414,-0.708794191041
1490053459020702169,-32.5227639471,-26.0044495818,2.00215029716,-0.0465114689663,-0.0239432748245,-0.703472954414,-0.708794191041
1490053459120675058,-32.5227639471,-26.0044495818,2.00215029716,-0.0465114689663,-0.0239432748245,-0.703472954414,-0.708794191041
1490053459220735347,-32.3707811479,-26.0501729828,2.00185155869,-0.0571674796809,-0.0328511536706,-0.703270355614,-0.707858381234
1490053459320684650,-32.3707811479,-26.0501729828,2.00185155869,-0.0571674796809,-0.0328511536706,-0.703270355614,-0.707858381234
1490053459420750532,-32.1569385771,-26.1062714439,2.00119328499,-0.0709196354304,-0.0409595542975,-0.702718372121,-0.706738713886
1490053459520655601,-32.1569385771,-26.1062714439,2.00119328499,-0.0709196354304,-0.0409595542975,-0.702718372121,-0.706738713886
1490053459620674121,-32.1569385771,-26.1062714439,2.00119328499,-0.0709196354304,-0.0409595542975,-0.702718372121,-0.706738713886
1490053459720801508,-31.8870092277,-26.1678151768,2.00140619278,-0.069487398153,-0.0456873252433,-0.703086051385,-0.706225299857
1490053459820774630,-31.8870092277,-26.1678151768,2.00140619278,-0.069487398153,-0.0456873252433,-0.703086051385,-0.706225299857
1490053459920644182,-31.5830294733,-26.2297238689,2.00202775002,-0.0591125064263,-0.0399851547559,-0.703396818501,-0.707205638203
1490053460020625237,-31.5830294733,-26.2297238689,2.00202775002,-0.0591125064263,-0.0399851547559,-0.703396818501,-0.707205638203
1490053460120637620,-31.2701631431,-26.2928656619,2.00319027901,-0.0473181876143,-0.0262237756536,-0.703556493308,-0.708577140074
1490053460220648909,-31.2701631431,-26.2928656619,2.00319027901,-0.0473181876143,-0.0262237756536,-0.703556493308,-0.708577140074
1490053460320679940,-31.2701631431,-26.2928656619,2.00319027901,-0.0473181876143,-0.0262237756536,-0.703556493308,-0.708577140074
1490053460420784473,-30.9761323575,-26.3560888749,2.00436472893,-0.0256970343986,-0.007372931502,-0.703908631438,-0.709787250443
1490053460520645875,-30.9761323575,-26.3560888749,2.00436472893,-0.0256970343986,-0.007372931502,-0.703908631438,-0.709787250443
1490053460620667955,-30.7134058122,-26.417003749,2.00488758087,-0.0164333526568,0.000827317116799,-0.70390323433,-0.71010527189
