1494865821497598728,3307,1494865821484352014,fcu,-17.5433807373,21.0654773712,2.00380134583,-0.00557218106375,-0.000235873014281,-0.712351196196,-0.701801017697
1494865821754879002,3308,1494865821754581356,fcu,-17.5456314087,21.0660381317,2.00392794609,-0.00562915346223,-0.000234633099818,-0.712343636279,-0.701808236936
1494865821996120796,3309,1494865821995615093,fcu,-17.5464305878,21.0663433075,2.00387525558,-0.00561225290986,-0.000210488358487,-0.712340658707,-0.701811402205
1494865822236935895,3310,1494865822236710474,fcu,-17.5475616455,21.0662727356,2.00373721123,-0.00564177779309,-0.000206195630303,-0.712337019348,-0.701814860696
1494865822474102675,3311,1494865822473847434,fcu,-17.5500659943,21.0616950989,2.00397491455,-0.00641357983966,0.00257940585708,-0.712316895401,-0.701823947429
1494865822708929198,3312,1494865822708696799,fcu,-17.5626983643,21.0448150635,2.00406002998,-0.00937452460493,0.0140838343822,-0.712198073294,-0.701774656349
1494865822975867524,3313,1494865822975589624,fcu,-17.5923480988,21.0023803711,2.00426387787,-0.0135129053593,0.0313781226538,-0.711783776283,-0.701567295865
1494865823208151433,3314,1494865823207920526,fcu,-17.6445789337,20.9162597656,2.00354146957,-0.0178940216855,0.0499893967887,-0.710928543406,-0.701257064397
1494865823442284037,3315,1494865823442045661,fcu,-17.7301139832,20.767074585,2.00271892548,-0.0244034801964,0.0799616671618,-0.708649984541,-0.700589609793
1494865823674031860,3316,1494865823673314598,fcu,-17.8441028595,20.5635356903,2.00271201134,-0.0237361672282,0.0835539224271,-0.707403107729,-0.701452906179
1494865823901798637,3317,1494865823901365349,fcu,-17.9693164825,20.3416500092,2.00333476067,-0.0134264209911,0.0534192592055,-0.708885779558,-0.703169300742
1494865824161324059,3318,1494865824161099657,fcu,-18.0907821655,20.1423854828,2.00388669968,0.00238680106399,0.0177191288587,-0.710787856621,-0.703179179536
1494865824393120216,3319,1494865824392759299,fcu,-18.1956424713,19.9953861237,2.00412034988,0.0156117732152,-0.0115816096652,-0.712098574455,-0.70181034412
1494865824623883598,3320,1494865824623687211,fcu,-18.2828845978,19.9112796783,2.0038523674,0.0235123158146,-0.0282869214876,-0.712635298646,-0.700569734003
1494865824857737262,3321,1494865824857458347,fcu,-18.3568019867,19.8931484222,2.00309848785,0.0297321959565,-0.037642960952,-0.712431099973,-0.700100658338
1494865825091298333,3322,1494865825091012457,fcu,-18.4218616486,19.9446220398,2.0024394989,0.0353470824605,-0.0458618739871,-0.711604242926,-0.700190455324
1494865825361752618,3323,1494865825361448882,fcu,-18.4766311646,20.0644779205,2.00170588493,0.0393622104501,-0.0553047416738,-0.710413984306,-0.700502657268
1494865825598154821,3324,1494865825597867524,fcu,-18.5151729584,20.250328064,2.00079607964,0.041534198626,-0.065818984871,-0.709160204428,-0.700738593222
1494865825837495768,3325,1494865825836963098,fcu,-18.531627655,20.4889011383,2.00019478798,0.0314326135644,-0.0695473449826,-0.708428159191,-0.701644283719
1494865826073890532,3326,1494865826073674057,fcu,-18.5280475616,20.7562847137,2.00043344498,0.0179626678921,-0.0588696578416,-0.709093795899,-0.702422732096
1494865826307733594,3327,1494865826307440106,fcu,-18.5144271851,21.0324401855,2.00061678886,0.00978658946439,-0.0449695567318,-0.710412996152,-0.702278674411
