%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1490055007497709598,-32.7089247748,-25.8989056042,1.99108314514,-0.00211937240963,-4.39731935869e-05,-0.720448748292,-0.693504944042
1490055007597763181,-32.7089247748,-25.8989056042,1.99108314514,-0.00211937240963,-4.39731935869e-05,-0.720448748292,-0.693504944042
1490055007697658519,-32.7081030056,-25.8968329607,1.99062478542,-0.00228504412282,0.000296721967347,-0.720465636896,-0.693486810676
1490055007797660968,-32.7081030056,-25.8968329607,1.99062478542,-0.00228504412282,0.000296721967347,-0.720465636896,-0.693486810676
1490055007897665656,-32.7078729056,-25.8950724593,1.99028134346,-0.00247851973899,0.000428418970926,-0.720500028047,-0.693450346443
1490055007997622688,-32.7078729056,-25.8950724593,1.99028134346,-0.00247851973899,0.000428418970926,-0.720500028047,-0.693450346443
1490055008097757112,-32.7078729056,-25.8950724593,1.99028134346,-0.00247851973899,0.000428418970926,-0.720500028047,-0.693450346443
1490055008197647694,-32.7084734839,-25.8944568066,1.99013149738,-0.00260537576288,0.000441136551211,-0.720521022514,-0.693428059377
1490055008297729902,-32.7084734839,-25.8944568066,1.99013149738,-0.00260537576288,0.000441136551211,-0.720521022514,-0.693428059377
1490055008397581496,-32.7106701199,-25.8917889325,1.99019312859,-0.00291195727484,0.000325571646899,-0.720518601458,-0.693429419235
1490055008497614667,-32.7106701199,-25.8917889325,1.99019312859,-0.00291195727484,0.000325571646899,-0.720518601458,-0.693429419235
1490055008597727012,-32.7125745591,-25.890138059,1.99024736881,-0.00296341832812,0.000223625399229,-0.720498927709,-0.693449683332
1490055008697709342,-32.7125745591,-25.890138059,1.99024736881,-0.00296341832812,0.000223625399229,-0.720498927709,-0.693449683332
1490055008797618932,-32.7125745591,-25.890138059,1.99024736881,-0.00296341832812,0.000223625399229,-0.720498927709,-0.693449683332
1490055008897641713,-32.7144725498,-25.8891712902,1.9900406599,-0.00286487813722,0.000245255467216,-0.720481156648,-0.693468553893
1490055008997582040,-32.7144725498,-25.8891712902,1.9900406599,-0.00286487813722,0.000245255467216,-0.720481156648,-0.693468553893
1490055009097632829,-32.7155499336,-25.8880850626,1.98983764648,-0.00275075164505,0.00015483095698,-0.720479180744,-0.693471094932
1490055009197660036,-32.7155499336,-25.8880850626,1.98983764648,-0.00275075164505,0.00015483095698,-0.720479180744,-0.693471094932
1490055009297662632,-32.7155499336,-25.8880850626,1.98983764648,-0.00275075164505,0.00015483095698,-0.720479180744,-0.693471094932
1490055009397662170,-32.7145774838,-25.8875514372,1.99010562897,-0.00294817944483,-0.000154726216304,-0.720482761451,-0.693466563541
1490055009497652224,-32.7145774838,-25.8875514372,1.99010562897,-0.00294817944483,-0.000154726216304,-0.720482761451,-0.693466563541
1490055009597710528,-32.7054375027,-25.888240709,1.99091660976,-0.0101823756548,-0.00457294086758,-0.720455726521,-0.693411099969
1490055009697652597,-32.7054375027,-25.888240709,1.99091660976,-0.0101823756548,-0.00457294086758,-0.720455726521,-0.693411099969
1490055009797586783,-32.6721444333,-25.8959780475,1.99071395397,-0.025708739676,-0.0119107394872,-0.72027500654,-0.693109738745
1490055009897663339,-32.6721444333,-25.8959780475,1.99071395397,-0.025708739676,-0.0119107394872,-0.72027500654,-0.693109738745
1490055009997703091,-32.6721444333,-25.8959780475,1.99071395397,-0.025708739676,-0.0119107394872,-0.72027500654,-0.693109738745
1490055010097696312,-32.59807388,-25.9146724912,1.98996067047,-0.0426006192886,-0.0209640329781,-0.71996833166,-0.692380890814
1490055010197676556,-32.59807388,-25.9146724912,1.98996067047,-0.0426006192886,-0.0209640329781,-0.71996833166,-0.692380890814
1490055010297684431,-32.473951916,-25.9480947969,1.98939406872,-0.0561076229619,-0.0277263762541,-0.719683649395,-0.691475688292
1490055010397650441,-32.473951916,-25.9480947969,1.98939406872,-0.0561076229619,-0.0277263762541,-0.719683649395,-0.691475688292
1490055010497659774,-32.473951916,-25.9480947969,1.98939406872,-0.0561076229619,-0.0277263762541,-0.719683649395,-0.691475688292
1490055010597669975,-32.2952304136,-26.001342549,1.98870670795,-0.0671173871387,-0.0290409041687,-0.719517770368,-0.69061281508
1490055010697663074,-32.2952304136,-26.001342549,1.98870670795,-0.0671173871387,-0.0290409041687,-0.719517770368,-0.69061281508
1490055010797655257,-32.0577111494,-26.0724246865,1.98816645145,-0.0827572574941,-0.0365492450602,-0.719293337539,-0.688790594876
1490055010897668932,-32.0577111494,-26.0724246865,1.98816645145,-0.0827572574941,-0.0365492450602,-0.719293337539,-0.688790594876
1490055010997697149,-31.7718784463,-26.1527534342,1.98883080482,-0.0741852522302,-0.0398097137057,-0.720446845015,-0.688380765677
1490055011097648778,-31.7718784463,-26.1527534342,1.98883080482,-0.0741852522302,-0.0398097137057,-0.720446845015,-0.688380765677
1490055011197752369,-31.7718784463,-26.1527534342,1.98883080482,-0.0741852522302,-0.0398097137057,-0.720446845015,-0.688380765677
1490055011297648304,-31.4688775193,-26.2293027556,1.99070394039,-0.048103200847,-0.0323255589007,-0.721185923394,-0.690312975546
1490055011397655635,-31.4688775193,-26.2293027556,1.99070394039,-0.048103200847,-0.0323255589007,-0.721185923394,-0.690312975546
1490055011497873352,-31.1730793368,-26.3057487524,1.99321472645,-0.0351715332018,-0.0141931737514,-0.720387234389,-0.692534294891
1490055011597592470,-31.1730793368,-26.3057487524,1.99321472645,-0.0351715332018,-0.0141931737514,-0.720387234389,-0.692534294891
1490055011697735810,-31.1730793368,-26.3057487524,1.99321472645,-0.0351715332018,-0.0141931737514,-0.720387234389,-0.692534294891
1490055011797653183,-30.8982669961,-26.390388838,1.99508297443,-0.0320191766918,0.000391291996808,-0.719720368454,-0.693525205343
1490055011897621652,-30.8982669961,-26.390388838,1.99508297443,-0.0320191766918,0.000391291996808,-0.719720368454,-0.693525205343
1490055011997588339,-30.6452798497,-26.4825170851,1.99614131451,-0.0323477936888,0.00200240317559,-0.719790716418,-0.693434160669
1490055012097761602,-30.6452798497,-26.4825170851,1.99614131451,-0.0323477936888,0.00200240317559,-0.719790716418,-0.693434160669
1490055012197580142,-30.6452798497,-26.4825170851,1.99614131451,-0.0323477936888,0.00200240317559,-0.719790716418,-0.693434160669
1490055012297568785,-30.4025356423,-26.5755927777,1.99609351158,-0.033739543659,-0.00709188899631,-0.720275009822,-0.692831334836
1490055012397866300,-30.4025356423,-26.5755927777,1.99609351158,-0.033739543659,-0.00709188899631,-0.720275009822,-0.692831334836
1490055012497661837,-30.1547646176,-26.6570308423,1.99545788765,-0.0318832833788,-0.024694861857,-0.720552916036,-0.692226202358
1490055012597799129,-30.1547646176,-26.6570308423,1.99545788765,-0.0318832833788,-0.024694861857,-0.720552916036,-0.692226202358
1490055012697648697,-29.8982185971,-26.7199223256,1.99522233009,-0.0293806247073,-0.0343602310945,-0.720221511833,-0.692269548155
1490055012797662354,-29.8982185971,-26.7199223256,1.99522233009,-0.0293806247073,-0.0343602310945,-0.720221511833,-0.692269548155
1490055012897685310,-29.8982185971,-26.7199223256,1.99522233009,-0.0293806247073,-0.0343602310945,-0.720221511833,-0.692269548155
1490055012997703835,-29.63464805,-26.7678023195,1.9947988987,-0.0285370480485,-0.0323270801972,-0.719719696268,-0.692924350546
1490055013097674983,-29.63464805,-26.7678023195,1.9947988987,-0.0285370480485,-0.0323270801972,-0.719719696268,-0.692924350546
1490055013197686958,-29.3712155473,-26.807746253,1.99488413334,-0.0306240969912,-0.0254270895857,-0.719509175517,-0.693341311438
1490055013297604148,-29.3712155473,-26.807746253,1.99488413334,-0.0306240969912,-0.0254270895857,-0.719509175517,-0.693341311438
1490055013397555762,-29.3712155473,-26.807746253,1.99488413334,-0.0306240969912,-0.0254270895857,-0.719509175517,-0.693341311438
1490055013497664198,-29.1079575669,-26.8425542331,1.99537789822,-0.0297597424352,-0.0230214696592,-0.7197661276,-0.693196286216
1490055013597714690,-29.1079575669,-26.8425542331,1.99537789822,-0.0297597424352,-0.0230214696592,-0.7197661276,-0.693196286216
1490055013697711371,-28.8483056676,-26.8728496647,1.99517798424,-0.027511974646,-0.0221783875375,-0.720096829582,-0.692973135412
1490055013797741066,-28.8483056676,-26.8728496647,1.99517798424,-0.027511974646,-0.0221783875375,-0.720096829582,-0.692973135412
1490055013897704206,-28.5954134118,-26.9033757067,1.9952545166,-0.0272232984645,-0.0171916116342,-0.720308435051,-0.692906269927
1490055013997623452,-28.5954134118,-26.9033757067,1.9952545166,-0.0272232984645,-0.0171916116342,-0.720308435051,-0.692906269927
1490055014097820134,-28.5954134118,-26.9033757067,1.9952545166,-0.0272232984645,-0.0171916116342,-0.720308435051,-0.692906269927
1490055014197650414,-28.3505589616,-26.935787282,1.99542367458,-0.0260300951229,-0.0136783234493,-0.720500758312,-0.692830422894
1490055014297566281,-28.3505589616,-26.935787282,1.99542367458,-0.0260300951229,-0.0136783234493,-0.720500758312,-0.692830422894
1490055014397635798,-28.1157648217,-26.9641484833,1.99509811401,-0.0231816745636,-0.0191231759331,-0.720576830182,-0.692723571067
1490055014497653620,-28.1157648217,-26.9641484833,1.99509811401,-0.0231816745636,-0.0191231759331,-0.720576830182,-0.692723571067
1490055014597665875,-28.1157648217,-26.9641484833,1.99509811401,-0.0231816745636,-0.0191231759331,-0.720576830182,-0.692723571067
1490055014697616213,-27.8808433663,-26.9946727371,1.99439573288,-0.0305802219485,-0.0184084241431,-0.720166810493,-0.692882201396
1490055014797712388,-27.8808433663,-26.9946727371,1.99439573288,-0.0305802219485,-0.0184084241431,-0.720166810493,-0.692882201396
1490055014897624211,-27.6418854844,-27.0357758617,1.99418389797,-0.0396038740986,-0.0144547629958,-0.719953234746,-0.692740884287
1490055014997655526,-27.6418854844,-27.0357758617,1.99418389797,-0.0396038740986,-0.0144547629958,-0.719953234746,-0.692740884287
1490055015097637966,-27.3997127663,-27.0883802986,1.99386918545,-0.0405349580104,-0.0131297465401,-0.720193489134,-0.692463620086
1490055015197627695,-27.3997127663,-27.0883802986,1.99386918545,-0.0405349580104,-0.0131297465401,-0.720193489134,-0.692463620086
1490055015297694927,-27.3997127663,-27.0883802986,1.99386918545,-0.0405349580104,-0.0131297465401,-0.720193489134,-0.692463620086
1490055015397598213,-27.159520353,-27.1525504208,1.99323284626,-0.039693947655,-0.00789368669814,-0.720410484744,-0.69236609803
1490055015497738575,-27.159520353,-27.1525504208,1.99323284626,-0.039693947655,-0.00789368669814,-0.720410484744,-0.69236609803
1490055015597655669,-26.9278580796,-27.2233281946,1.99289393425,-0.0346908730732,-0.00677841062398,-0.720701408639,-0.69234390014
1490055015697692119,-26.9278580796,-27.2233281946,1.99289393425,-0.0346908730732,-0.00677841062398,-0.720701408639,-0.69234390014
1490055015797704280,-26.9278580796,-27.2233281946,1.99289393425,-0.0346908730732,-0.00677841062398,-0.720701408639,-0.69234390014
1490055015897717540,-26.7025658738,-27.2931570625,1.99249279499,-0.0272769818883,-0.0114777971056,-0.720817855286,-0.692492487998
1490055015997635068,-26.7025658738,-27.2931570625,1.99249279499,-0.0272769818883,-0.0114777971056,-0.720817855286,-0.692492487998
1490055016097659496,-26.4833986413,-27.3525111294,1.99218010902,-0.0199824552066,-0.0178691269448,-0.720595941959,-0.692836838092
1490055016197675097,-26.4833986413,-27.3525111294,1.99218010902,-0.0199824552066,-0.0178691269448,-0.720595941959,-0.692836838092
1490055016297703836,-26.2689764153,-27.3999074316,1.99181461334,-0.0194837156878,-0.0203189588998,-0.720113531191,-0.693284953629
1490055016397735050,-26.2689764153,-27.3999074316,1.99181461334,-0.0194837156878,-0.0203189588998,-0.720113531191,-0.693284953629
1490055016497693072,-26.2689764153,-27.3999074316,1.99181461334,-0.0194837156878,-0.0203189588998,-0.720113531191,-0.693284953629
1490055016597718237,-26.0501491677,-27.4384911871,1.99142897129,-0.0261478569832,-0.0230824643706,-0.719721141016,-0.693386593891
1490055016697696722,-26.0501491677,-27.4384911871,1.99142897129,-0.0261478569832,-0.0230824643706,-0.719721141016,-0.693386593891
1490055016797673669,-25.825632776,-27.4671058273,1.99102032185,-0.0299991797946,-0.0275523255644,-0.719634193807,-0.693157662925
1490055016897720980,-25.825632776,-27.4671058273,1.99102032185,-0.0299991797946,-0.0275523255644,-0.719634193807,-0.693157662925
1490055016997659848,-25.825632776,-27.4671058273,1.99102032185,-0.0299991797946,-0.0275523255644,-0.719634193807,-0.693157662925
1490055017097674001,-25.5946252,-27.4863119936,1.99093949795,-0.0277948990877,-0.0287902146666,-0.719865983143,-0.692958536593
1490055017197719947,-25.5946252,-27.4863119936,1.99093949795,-0.0277948990877,-0.0287902146666,-0.719865983143,-0.692958536593
1490055017297544964,-25.3587796342,-27.4948547697,1.99130988121,-0.0238407620266,-0.031384164603,-0.720016493249,-0.692836850729
1490055017397658637,-25.3587796342,-27.4948547697,1.99130988121,-0.0238407620266,-0.031384164603,-0.720016493249,-0.692836850729
1490055017497685437,-25.1228906762,-27.4948483324,1.99077343941,-0.0214345950353,-0.0281421189888,-0.720006772949,-0.693064806625
1490055017597617052,-25.1228906762,-27.4948483324,1.99077343941,-0.0214345950353,-0.0281421189888,-0.720006772949,-0.693064806625
1490055017697758087,-25.1228906762,-27.4948483324,1.99077343941,-0.0214345950353,-0.0281421189888,-0.720006772949,-0.693064806625
1490055017797563649,-24.896153177,-27.4878667211,1.99031770229,-0.0169426569346,-0.0216814546249,-0.720138101198,-0.693284916974
1490055017897785902,-24.896153177,-27.4878667211,1.99031770229,-0.0169426569346,-0.0216814546249,-0.720138101198,-0.693284916974
1490055017997667514,-24.6907126557,-27.4738369799,1.98960113525,-0.00682833956848,-0.0141915757353,-0.72035542865,-0.693426297
1490055018097621886,-24.6907126557,-27.4738369799,1.98960113525,-0.00682833956848,-0.0141915757353,-0.72035542865,-0.693426297
1490055018197766691,-24.6907126557,-27.4738369799,1.98960113525,-0.00682833956848,-0.0141915757353,-0.72035542865,-0.693426297
1490055018297611275,-24.5034954202,-27.4611720657,1.98911166191,-0.00852192132828,-0.00816081752248,-0.720370088912,-0.693489518965
1490055018397672387,-24.5034954202,-27.4611720657,1.98911166191,-0.00852192132828,-0.00816081752248,-0.720370088912,-0.693489518965
1490055018497647533,-24.3306610238,-27.4558606958,1.98892104626,-0.0158311504287,-0.00560265258897,-0.720387118812,-0.693368865763
1490055018597593872,-24.3306610238,-27.4558606958,1.98892104626,-0.0158311504287,-0.00560265258897,-0.720387118812,-0.693368865763
1490055018697614519,-24.1634466302,-27.4591729259,1.98879933357,-0.022137015678,-0.00723202569985,-0.720444891672,-0.69312106331
1490055018797688573,-24.1634466302,-27.4591729259,1.98879933357,-0.022137015678,-0.00723202569985,-0.720444891672,-0.69312106331
1490055018897738957,-24.1634466302,-27.4591729259,1.98879933357,-0.022137015678,-0.00723202569985,-0.720444891672,-0.69312106331
1490055018997658397,-23.9947015893,-27.4643594837,1.98843300343,-0.0220828270348,-0.0150861844295,-0.720558478369,-0.69287822526
1490055019097648523,-23.9947015893,-27.4643594837,1.98843300343,-0.0220828270348,-0.0150861844295,-0.720558478369,-0.69287822526
1490055019197653705,-23.8253318917,-27.4572977638,1.98794794083,-0.0147214405867,-0.0235514868281,-0.720500309551,-0.692898196412
1490055019297678018,-23.8253318917,-27.4572977638,1.98794794083,-0.0147214405867,-0.0235514868281,-0.720500309551,-0.692898196412
1490055019397652538,-23.8253318917,-27.4572977638,1.98794794083,-0.0147214405867,-0.0235514868281,-0.720500309551,-0.692898196412
1490055019497654243,-23.6460907113,-27.4361236906,1.98748934269,-0.0161780058122,-0.0324135589525,-0.719934738459,-0.693095668493
1490055019597723272,-23.6460907113,-27.4361236906,1.98748934269,-0.0161780058122,-0.0324135589525,-0.719934738459,-0.693095668493
1490055019697715733,-23.4535820138,-27.4019409037,1.98766171932,-0.0190518275923,-0.0368156561483,-0.719424929089,-0.693332104214
1490055019797669077,-23.4535820138,-27.4019409037,1.98766171932,-0.0190518275923,-0.0368156561483,-0.719424929089,-0.693332104214
1490055019897593901,-23.2516357552,-27.3548134184,1.98769080639,-0.0171398218215,-0.037054196899,-0.719333934975,-0.693463699838
1490055019997634177,-23.2516357552,-27.3548134184,1.98769080639,-0.0171398218215,-0.037054196899,-0.719333934975,-0.693463699838
1490055020097603155,-23.2516357552,-27.3548134184,1.98769080639,-0.0171398218215,-0.037054196899,-0.719333934975,-0.693463699838
1490055020197654065,-23.0460416924,-27.2976824856,1.98739469051,-0.0147207119164,-0.0337192705799,-0.719451658706,-0.693567316284
1490055020297698515,-23.0460416924,-27.2976824856,1.98739469051,-0.0147207119164,-0.0337192705799,-0.719451658706,-0.693567316284
1490055020397680459,-22.841910566,-27.2385043716,1.98777639866,-0.0176521536143,-0.0260556318567,-0.719668396731,-0.69360428507
1490055020497659335,-22.841910566,-27.2385043716,1.98777639866,-0.0176521536143,-0.0260556318567,-0.719668396731,-0.69360428507
1490055020597675335,-22.841910566,-27.2385043716,1.98777639866,-0.0176521536143,-0.0260556318567,-0.719668396731,-0.69360428507
1490055020697680613,-22.6400129449,-27.1944253063,1.98822033405,-0.0272415631898,-0.0142756513711,-0.719953195393,-0.693340824888
1490055020797770742,-22.6400129449,-27.1944253063,1.98822033405,-0.0272415631898,-0.0142756513711,-0.719953195393,-0.693340824888
1490055020897691776,-22.4394743096,-27.1720043039,1.98769450188,-0.0336508493858,-0.00846024113212,-0.720386783464,-0.692704068752
1490055020997693669,-22.4394743096,-27.1720043039,1.98769450188,-0.0336508493858,-0.00846024113212,-0.720386783464,-0.692704068752
1490055021097666981,-22.2421323907,-27.1680421448,1.98704755306,-0.0306740191157,-0.00634566181111,-0.72088977501,-0.692341512127
1490055021197677412,-22.2421323907,-27.1680421448,1.98704755306,-0.0306740191157,-0.00634566181111,-0.72088977501,-0.692341512127
1490055021297772610,-22.2421323907,-27.1680421448,1.98704755306,-0.0306740191157,-0.00634566181111,-0.72088977501,-0.692341512127
1490055021397640545,-22.0468313348,-27.1729030228,1.98714232445,-0.0267333113099,-0.0116911851679,-0.721010187305,-0.69230986997
1490055021497681946,-22.0468313348,-27.1729030228,1.98714232445,-0.0267333113099,-0.0116911851679,-0.721010187305,-0.69230986997
1490055021597626326,-21.8523561608,-27.1779175615,1.98749649525,-0.0255344671488,-0.0164976147957,-0.720707197361,-0.692572707638
1490055021697688076,-21.8523561608,-27.1779175615,1.98749649525,-0.0255344671488,-0.0164976147957,-0.720707197361,-0.692572707638
1490055021797601392,-21.8523561608,-27.1779175615,1.98749649525,-0.0255344671488,-0.0164976147957,-0.720707197361,-0.692572707638
1490055021897550929,-21.6563770425,-27.1770977592,1.98785018921,-0.0218227451621,-0.0220362613592,-0.720323573123,-0.692944529513
1490055021997574604,-21.6563770425,-27.1770977592,1.98785018921,-0.0218227451621,-0.0220362613592,-0.720323573123,-0.692944529513
1490055022097646589,-21.4614708077,-27.1650118446,1.98870384693,-0.0142991992239,-0.0259584459877,-0.720029696962,-0.693310123593
1490055022197595920,-21.4614708077,-27.1650118446,1.98870384693,-0.0142991992239,-0.0259584459877,-0.720029696962,-0.693310123593
1490055022297565562,-21.274631704,-27.1399638271,1.98949694633,-0.00647086293548,-0.0223517324337,-0.719920067947,-0.693666795917
1490055022397618238,-21.274631704,-27.1399638271,1.98949694633,-0.00647086293548,-0.0223517324337,-0.719920067947,-0.693666795917
1490055022497653237,-21.274631704,-27.1399638271,1.98949694633,-0.00647086293548,-0.0223517324337,-0.719920067947,-0.693666795917
1490055022597651381,-21.1011507165,-27.105601511,1.98935842514,-0.00419325647699,-0.0201116646128,-0.719891363591,-0.693782647645
1490055022697646605,-21.1011507165,-27.105601511,1.98935842514,-0.00419325647699,-0.0201116646128,-0.719891363591,-0.693782647645
1490055022797616206,-20.9398309838,-27.0656531668,1.98911845684,-0.00859461333219,-0.01611815385,-0.720008706588,-0.693724585247
1490055022897621874,-20.9398309838,-27.0656531668,1.98911845684,-0.00859461333219,-0.01611815385,-0.720008706588,-0.693724585247
1490055022997632709,-20.9398309838,-27.0656531668,1.98911845684,-0.00859461333219,-0.01611815385,-0.720008706588,-0.693724585247
1490055023097638701,-20.785592283,-27.0211536503,1.98915302753,-0.00784111031816,-0.0174450138,-0.720278562233,-0.693421214897
1490055023197627526,-20.785592283,-27.0211536503,1.98915302753,-0.00784111031816,-0.0174450138,-0.720278562233,-0.693421214897
1490055023297640152,-20.6381837975,-26.9675752735,1.98941290379,-0.00301440706593,-0.0214862269364,-0.720393954636,-0.693225652675
1490055023397666921,-20.6381837975,-26.9675752735,1.98941290379,-0.00301440706593,-0.0214862269364,-0.720393954636,-0.693225652675
1490055023497658108,-20.4998514306,-26.9064228749,1.98969018459,-0.00205720500225,-0.0181312414041,-0.720402602843,-0.693316028814
1490055023597652293,-20.4998514306,-26.9064228749,1.98969018459,-0.00205720500225,-0.0181312414041,-0.720402602843,-0.693316028814
1490055023697636353,-20.4998514306,-26.9064228749,1.98969018459,-0.00205720500225,-0.0181312414041,-0.720402602843,-0.693316028814
1490055023797653214,-20.3703281533,-26.8425542331,1.98988461494,-0.00385241281206,-0.0152679848975,-0.720332641343,-0.693450022257
1490055023897765917,-20.3703281533,-26.8425542331,1.98988461494,-0.00385241281206,-0.0152679848975,-0.720332641343,-0.693450022257
1490055023997638690,-20.2484981667,-26.7785315728,1.99033045769,-0.00762683021551,-0.0132969215888,-0.720298694697,-0.693494638591
1490055024097644755,-20.2484981667,-26.7785315728,1.99033045769,-0.00762683021551,-0.0132969215888,-0.720298694697,-0.693494638591
1490055024197710328,-20.2484981667,-26.7785315728,1.99033045769,-0.00762683021551,-0.0132969215888,-0.720298694697,-0.693494638591
1490055024297663679,-20.1268922936,-26.7171712136,1.98995804787,-0.0102004170385,-0.0157079026918,-0.72029338916,-0.693416647347
1490055024397643312,-20.1268922936,-26.7171712136,1.98995804787,-0.0102004170385,-0.0157079026918,-0.72029338916,-0.693416647347
1490055024497642005,-20.0011875283,-26.6577335215,1.9898506403,-0.0139072491434,-0.0187579925287,-0.720267831765,-0.693302947248
1490055024597664325,-20.0011875283,-26.6577335215,1.9898506403,-0.0139072491434,-0.0187579925287,-0.720267831765,-0.693302947248
1490055024697612280,-19.8735649239,-26.5970564699,1.98998117447,-0.010590336504,-0.0206028279319,-0.720341007087,-0.693233151084
1490055024797595020,-19.8735649239,-26.5970564699,1.98998117447,-0.010590336504,-0.0206028279319,-0.720341007087,-0.693233151084
1490055024897679720,-19.8735649239,-26.5970564699,1.98998117447,-0.010590336504,-0.0206028279319,-0.720341007087,-0.693233151084
1490055024997668322,-19.7499372613,-26.5328344321,1.99022495747,-0.00429716165792,-0.0174805740051,-0.720391775726,-0.693333724407
1490055025097733565,-19.7499372613,-26.5328344321,1.99022495747,-0.00429716165792,-0.0174805740051,-0.720391775726,-0.693333724407
1490055025197574650,-19.6387169015,-26.4657942271,1.99023044109,-0.00175797551759,-0.0120280668808,-0.720398129663,-0.693454230579
1490055025297556239,-19.6387169015,-26.4657942271,1.99023044109,-0.00175797551759,-0.0120280668808,-0.720398129663,-0.693454230579
1490055025397685771,-19.6387169015,-26.4657942271,1.99023044109,-0.00175797551759,-0.0120280668808,-0.720398129663,-0.693454230579
1490055025497647692,-19.5382921349,-26.3968439317,1.99013888836,7.25711582046e-05,-0.0104675964276,-0.720395348563,-0.693484654428
1490055025597590640,-19.5382921349,-26.3968439317,1.99013888836,7.25711582046e-05,-0.0104675964276,-0.720395348563,-0.693484654428
1490055025697676523,-19.446418966,-26.3229097342,1.99003303051,0.00300384293051,-0.0144932509251,-0.720362301785,-0.693440031129
1490055025797586276,-19.446418966,-26.3229097342,1.99003303051,0.00300384293051,-0.0144932509251,-0.720362301785,-0.693440031129
1490055025897675782,-19.3574764382,-26.2472454524,1.99002945423,-0.00300858029918,-0.0161076269239,-0.720277586545,-0.693492387212
1490055025997718036,-19.3574764382,-26.2472454524,1.99002945423,-0.00300858029918,-0.0161076269239,-0.720277586545,-0.693492387212
1490055026097602241,-19.3574764382,-26.2472454524,1.99002945423,-0.00300858029918,-0.0161076269239,-0.720277586545,-0.693492387212
1490055026197701229,-19.26623937,-26.1743605053,1.98989474773,-0.00816350605918,-0.0168042108677,-0.720231945569,-0.693481737501
1490055026297700931,-19.26623937,-26.1743605053,1.98989474773,-0.00816350605918,-0.0168042108677,-0.720231945569,-0.693481737501
1490055026397632817,-19.1756488931,-26.1026600665,1.98996126652,-0.0078199281143,-0.0145814332771,-0.720322188976,-0.69344226479
1490055026497684107,-19.1756488931,-26.1026600665,1.98996126652,-0.0078199281143,-0.0145814332771,-0.720322188976,-0.69344226479
1490055026597720470,-19.1756488931,-26.1026600665,1.98996126652,-0.0078199281143,-0.0145814332771,-0.720322188976,-0.69344226479
1490055026697696898,-19.0843078744,-26.0339974752,1.99000096321,-0.0073008454252,-0.0140776464832,-0.720393028417,-0.693384743223
1490055026797656109,-19.0843078744,-26.0339974752,1.99000096321,-0.0073008454252,-0.0140776464832,-0.720393028417,-0.693384743223
1490055026897830161,-18.9904815804,-25.9692227533,1.98991596699,-0.0109405758594,-0.0156324191829,-0.720373034881,-0.693324326623
1490055026997577081,-18.9904815804,-25.9692227533,1.98991596699,-0.0109405758594,-0.0156324191829,-0.720373034881,-0.693324326623
1490055027097690635,-18.8882276666,-25.9043116896,1.98963928223,-0.0113875243997,-0.0216315835534,-0.720322695853,-0.69320820301
1490055027197653740,-18.8882276666,-25.9043116896,1.98963928223,-0.0113875243997,-0.0216315835534,-0.720322695853,-0.69320820301
