%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1489621353549449884,161,1489621353549334756,fcu,-5.55239057541,15.0561571121,2.00288891792,0.00542006375957,-0.0230274782607,-0.705454061562,-0.70836073097
1489621353782061188,162,1489621353781898636,fcu,-5.49504852295,15.1865854263,2.00314855576,0.00651173261843,-0.0185211803316,-0.705799817442,-0.708139238368
1489621354016009484,163,1489621354015913922,fcu,-5.44652032852,15.3167209625,2.00323414803,0.00729105849904,-0.0145060095166,-0.706050313126,-0.707975544414
1489621354250406427,164,1489621354250320965,fcu,-5.41056442261,15.4382791519,2.00308656693,0.00546534336372,-0.003914255299,-0.706243296472,-0.707937295822
1489621354516253211,165,1489621354516153565,fcu,-5.38554906845,15.5427036285,2.0027449131,0.00098792144386,0.00331451558092,-0.706259686986,-0.707944413451
1489621354750233784,166,1489621354750129722,fcu,-5.36029100418,15.6316947937,2.00232839584,-0.00566413210453,-0.00229722235918,-0.706203500474,-0.707982525417
1489621354982933030,167,1489621354982843703,fcu,-5.32231092453,15.7072782516,2.00195980072,-0.0152119308397,-0.0121570908094,-0.706005034511,-0.707939046493
1489621355217093014,168,1489621355216998312,fcu,-5.2672252655,15.7706928253,2.00154590607,-0.0220338290663,-0.0150418263179,-0.705841352212,-0.707867388248
1489621355449359362,169,1489621355449276115,fcu,-5.19831323624,15.8248624802,2.0015912056,-0.0198654413067,-0.0141230551131,-0.705905569048,-0.707886453567
1489621355716231444,170,1489621355716136742,fcu,-5.11995601654,15.874083519,2.00172567368,-0.0145017836524,-0.01450534823,-0.706017203691,-0.707897592337
1489621355949588904,171,1489621355949494123,fcu,-5.03598308563,15.9263496399,2.00196671486,-0.00731053668937,-0.0174713596472,-0.706019274119,-0.707939328062
1489621356182879074,172,1489621356182778551,fcu,-4.94688940048,15.9820299149,2.00196313858,-0.00821475513684,-0.0187044364962,-0.705838140862,-0.708078513131
1489621356416220468,173,1489621356416120643,fcu,-4.85081291199,16.0428504944,2.00207209587,-0.0107221232384,-0.0211656776752,-0.705696181506,-0.708117186325
1489621356649881512,174,1489621356649799736,fcu,-4.74320220947,16.1056537628,2.00209879875,-0.0145287569783,-0.0244562966905,-0.705570735716,-0.708068317095
1489621356915697036,175,1489621356915581350,fcu,-4.62162303925,16.1642818451,2.00202083588,-0.0217212541422,-0.0223582782076,-0.70551153458,-0.70801254868
1489621357149816090,176,1489621357149735113,fcu,-4.49228858948,16.214630127,2.00215482712,-0.0215454255235,-0.0180297709554,-0.705771177623,-0.707882593962
1489621357382974355,177,1489621357382882233,fcu,-4.36425542831,16.2597446442,2.00239992142,-0.0148789893168,-0.0123268012354,-0.706096759997,-0.707851701396
1489621357616745603,178,1489621357616666142,fcu,-4.24488639832,16.306930542,2.00249910355,-0.00618944444198,-0.0124752412775,-0.706254396096,-0.707821154761
1489621357849437697,179,1489621357849334287,fcu,-4.13480758667,16.3627986908,2.00192379951,-0.000597790035857,-0.0159471715305,-0.706128049457,-0.707904307189
1489621358117041859,180,1489621358116965560,fcu,-4.03355026245,16.4277248383,2.00167512894,0.00183597184913,-0.0171755106336,-0.70591166997,-0.708089221244
1489621358349009288,181,1489621358348925994,fcu,-3.94550871849,16.4978485107,2.00177955627,0.00380702686133,-0.0103048273762,-0.705885334371,-0.708240927792
1489621358583138685,182,1489621358583051305,fcu,-3.873493433,16.5703125,2.00166344643,0.00562223427043,-0.00635416665357,-0.705938597896,-0.708222218692
1489621358816016847,183,1489621358815924941,fcu,-3.81775832176,16.6529693604,2.00222301483,0.0124178650205,-0.0103094316055,-0.705962557101,-0.708065237263
1489621359050129854,184,1489621359050017977,fcu,-3.77568221092,16.7537441254,2.0021648407,0.0200302002123,-0.0165222466885,-0.705896516823,-0.707838903975
1489621359316046089,185,1489621359315942160,fcu,-3.73649334908,16.8757972717,2.00186538696,0.0180581645081,-0.0276433470188,-0.705610605716,-0.707830079299
1489621359549780762,186,1489621359549699044,fcu,-3.68867444992,17.0164470673,2.00163459778,0.0106201246984,-0.0358863494956,-0.705220411832,-0.707999684751
1489621359782517902,187,1489621359782410643,fcu,-3.630828619,17.1722621918,2.00195097923,0.00772757322802,-0.036252854043,-0.70514567705,-0.708092924215
1489621360017032947,188,1489621360016927898,fcu,-3.56431555748,17.3365745544,2.00199723244,0.00348868535904,-0.0333892759886,-0.70518474645,-0.708228394445
1489621360249564382,189,1489621360249470061,fcu,-3.48669052124,17.5024795532,2.0017209053,-0.00253179901595,-0.0318030648948,-0.705234762445,-0.708255663512
1489621360516092366,190,1489621360516000088,fcu,-3.39937829971,17.6622047424,2.0018119812,-0.00638238719329,-0.0271426991842,-0.705464584597,-0.708196483255
1489621360749521228,191,1489621360749428780,fcu,-3.30492472649,17.8141117096,2.00144338608,-0.00773439489641,-0.0235842489367,-0.705730576756,-0.708045419002
1489621360982801289,192,1489621360982676113,fcu,-3.20471644402,17.957572937,2.00132846832,-0.00810655375744,-0.0217886528372,-0.705914155548,-0.707915774221
1489621361216974140,193,1489621361216830464,fcu,-3.101603508,18.0942878723,2.00179028511,-0.00858948235093,-0.0223807214192,-0.705945557797,-0.70786029238
1489621361449979141,194,1489621361449893347,fcu,-2.99825763702,18.2265548706,2.00193142891,-0.00668915815888,-0.0206668853541,-0.705935104796,-0.707943333064
1489621361716437646,195,1489621361716296299,fcu,-2.89577889442,18.3488864899,2.00204062462,-0.00886310259088,-0.0159468422074,-0.705871959192,-0.70810445618
1489621361949939462,196,1489621361949791620,fcu,-2.80744624138,18.4560279846,2.00211334229,-0.00270385031963,-0.00295325986832,-0.705998438864,-0.708202069872
1489621362183080469,197,1489621362182982762,fcu,-2.74087023735,18.545797348,2.00179576874,0.00168986148102,0.00871571422136,-0.706035612629,-0.708120677846
1489621362416745814,198,1489621362416661827,fcu,-2.68775463104,18.6184082031,2.00142025948,-0.00587527569641,0.00621673718414,-0.706124442785,-0.708036089911
1489621362649301248,199,1489621362649220822,fcu,-2.62790799141,18.6749229431,2.00129032135,-0.0178495801878,-0.00496451898275,-0.706142257283,-0.707827562699
1489621362915871653,200,1489621362915785821,fcu,-2.54505157471,18.7187423706,2.00065612793,-0.0275022987845,-0.019103558309,-0.705997901007,-0.707421827056
1489621363149917107,201,1489621363149843794,fcu,-2.44069957733,18.7610492706,2.00094819069,-0.0240607493148,-0.0260891918588,-0.705923256703,-0.707398607616
1489621363382692525,202,1489621363382603137,fcu,-2.32317137718,18.8106517792,2.0015847683,-0.012667036111,-0.0266352441164,-0.705875666501,-0.70772145185
1489621363617121519,203,1489621363617035829,fcu,-2.19944572449,18.8707351685,2.00179791451,-0.00922915479354,-0.0270002201136,-0.705542075017,-0.70809334921
1489621363849355234,204,1489621363849277731,fcu,-2.07316327095,18.9383182526,2.0020802021,-0.00945182603666,-0.0227681660078,-0.705440023598,-0.708340770185
1489621364116331712,205,1489621364116246953,fcu,-1.94388568401,19.0105648041,2.00235366821,-0.00972361840504,-0.0241520084808,-0.705508283779,-0.708223265115
1489621364349644480,206,1489621364349528233,fcu,-1.8101490736,19.0888442993,2.0025639534,-0.00873094494244,-0.0266449725312,-0.705597915975,-0.708057481431
