%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1490053459367096162,-5.88755535203,-43.0374994172,1.99986732006,0.0670858286584,-0.00470322685265,-0.701629285521,-0.709361485386
1490053459467116408,-6.03486748653,-42.870943491,1.99952089787,0.0736819357752,-0.00485466451629,-0.701845775749,-0.708491292562
1490053459567054185,-6.03486748653,-42.870943491,1.99952089787,0.0736819357752,-0.00485466451629,-0.701845775749,-0.708491292562
1490053459667080619,-6.21032839137,-42.6670302792,1.9994623661,0.075115978672,-0.0122640580744,-0.701857734446,-0.708239297996
1490053459767059880,-6.21032839137,-42.6670302792,1.9994623661,0.075115978672,-0.0122640580744,-0.701857734446,-0.708239297996
1490053459867089395,-6.40473710614,-42.4322421594,1.99963700771,0.0698264710382,-0.0134109606273,-0.702222939966,-0.708397736207
1490053459967048329,-6.40473710614,-42.4322421594,1.99963700771,0.0698264710382,-0.0134109606273,-0.702222939966,-0.708397736207
1490053460067117456,-6.40473710614,-42.4322421594,1.99963700771,0.0698264710382,-0.0134109606273,-0.702222939966,-0.708397736207
1490053460167079171,-6.60992192345,-42.1795223995,2.00026631355,0.0612512037143,-0.0135180080864,-0.702317185787,-0.709095285593
1490053460267104297,-6.60992192345,-42.1795223995,2.00026631355,0.0612512037143,-0.0135180080864,-0.702317185787,-0.709095285593
1490053460367102236,-6.8203287037,-41.9250292821,2.00095891953,0.0516599436755,-0.00632123954659,-0.702395650483,-0.709881428361
1490053460467071261,-6.8203287037,-41.9250292821,2.00095891953,0.0516599436755,-0.00632123954659,-0.702395650483,-0.709881428361
1490053460567145159,-6.8203287037,-41.9250292821,2.00095891953,0.0516599436755,-0.00632123954659,-0.702395650483,-0.709881428361
1490053460667096842,-7.02604555207,-41.6910100026,2.00174546242,0.0265227558618,0.00240856244374,-0.702329668959,-0.711353483402
1490053460767066358,-7.02604555207,-41.6910100026,2.00174546242,0.0265227558618,0.00240856244374,-0.702329668959,-0.711353483402
1490053460867074927,-7.21554898339,-41.4846992536,2.00272679329,0.0112913858238,0.00238218775985,-0.701610321725,-0.712467393105
1490053460967034558,-7.21554898339,-41.4846992536,2.00272679329,0.0112913858238,0.00238218775985,-0.701610321725,-0.712467393105
1490053461067071415,-7.38548814374,-41.3002207322,2.00299549103,0.0106150337163,-0.000557305204577,-0.701183778165,-0.712901339393
1490053461167102381,-7.38548814374,-41.3002207322,2.00299549103,0.0106150337163,-0.000557305204577,-0.701183778165,-0.712901339393
1490053461267099978,-7.38548814374,-41.3002207322,2.00299549103,0.0106150337163,-0.000557305204577,-0.701183778165,-0.712901339393
1490053461367151201,-7.53839551526,-41.1188978,2.00234270096,0.0217123875539,-0.0111368146785,-0.701095157357,-0.712650071154
1490053461467077969,-7.53839551526,-41.1188978,2.00234270096,0.0217123875539,-0.0111368146785,-0.701095157357,-0.712650071154
1490053461567065627,-7.67629610615,-40.922283773,2.0015642643,0.0329285073935,-0.022244060479,-0.701166840913,-0.711889019706
1490053461667094751,-7.67629610615,-40.922283773,2.0015642643,0.0329285073935,-0.022244060479,-0.701166840913,-0.711889019706
1490053461767138921,-7.67629610615,-40.922283773,2.0015642643,0.0329285073935,-0.022244060479,-0.701166840913,-0.711889019706
1490053461867077644,-7.80337583142,-40.708652143,2.0009264946,0.0361821800264,-0.0249708367688,-0.7015061656,-0.711306127335
1490053461967096776,-7.80337583142,-40.708652143,2.0009264946,0.0361821800264,-0.0249708367688,-0.7015061656,-0.711306127335
1490053462067073569,-7.92560850697,-40.4824153228,2.00143909454,0.0356979684351,-0.0201420196695,-0.701936288662,-0.711059351076
1490053462167090247,-7.92560850697,-40.4824153228,2.00143909454,0.0356979684351,-0.0201420196695,-0.701936288662,-0.711059351076
1490053462267058762,-8.04788528996,-40.2570413394,2.00224351883,0.0324359292834,-0.0116348909611,-0.702193624958,-0.711151638452
1490053462367100920,-8.04788528996,-40.2570413394,2.00224351883,0.0324359292834,-0.0116348909611,-0.702193624958,-0.711151638452
1490053462467062218,-8.04788528996,-40.2570413394,2.00224351883,0.0324359292834,-0.0116348909611,-0.702193624958,-0.711151638452
1490053462567071991,-8.17692720013,-40.0418089671,2.00292682648,0.0301461715519,0.00075213469956,-0.702222917309,-0.711318224876
1490053462667061293,-8.17692720013,-40.0418089671,2.00292682648,0.0301461715519,0.00075213469956,-0.702222917309,-0.711318224876
1490053462767072199,-8.31538521367,-39.8414217277,2.00308537483,0.0286407925615,0.00767596644391,-0.70193544491,-0.711623085432
1490053462867079138,-8.31538521367,-39.8414217277,2.00308537483,0.0286407925615,0.00767596644391,-0.70193544491,-0.711623085432
1490053462967071505,-8.31538521367,-39.8414217277,2.00308537483,0.0286407925615,0.00767596644391,-0.70193544491,-0.711623085432
1490053463067111641,-8.45473205167,-39.64583147,2.00273442268,0.0294023653807,-0.00360316161449,-0.701460375572,-0.712092592041
1490053463167080197,-8.45473205167,-39.64583147,2.00273442268,0.0294023653807,-0.00360316161449,-0.701460375572,-0.712092592041
1490053463267147746,-8.58449517804,-39.445125465,2.00267863274,0.0302519613216,-0.0171350353272,-0.701239365197,-0.712077637691
1490053463367270208,-8.58449517804,-39.445125465,2.00267863274,0.0302519613216,-0.0171350353272,-0.701239365197,-0.712077637691
1490053463467123371,-8.70466219502,-39.2391449256,2.00266599655,0.0293265559658,-0.0174649080926,-0.701544065729,-0.711808158102
1490053463567166814,-8.70466219502,-39.2391449256,2.00266599655,0.0293265559658,-0.0174649080926,-0.701544065729,-0.711808158102
1490053463667124102,-8.70466219502,-39.2391449256,2.00266599655,0.0293265559658,-0.0174649080926,-0.701544065729,-0.711808158102
1490053463767095361,-8.81492840367,-39.0278679176,2.00270485878,0.0271520077494,-0.0201653398676,-0.701695983817,-0.711673291502
1490053463867087133,-8.81492840367,-39.0278679176,2.00270485878,0.0271520077494,-0.0201653398676,-0.701695983817,-0.711673291502
1490053463967076412,-8.91865336018,-38.8148475929,2.00290751457,0.02590867739,-0.0169550209364,-0.701887441667,-0.711614563462
1490053464067079844,-8.91865336018,-38.8148475929,2.00290751457,0.02590867739,-0.0169550209364,-0.701887441667,-0.711614563462
1490053464167083471,-8.91865336018,-38.8148475929,2.00290751457,0.02590867739,-0.0169550209364,-0.701887441667,-0.711614563462
1490053464267045555,-9.02598010617,-38.6101723953,2.00312519073,0.0266942096573,-0.00298280233317,-0.702135189885,-0.711536855818
1490053464367089112,-9.02598010617,-38.6101723953,2.00312519073,0.0266942096573,-0.00298280233317,-0.702135189885,-0.711536855818
1490053464467120725,-9.14445411282,-38.4166013046,2.00305271149,0.0290051956583,0.00551713940538,-0.701997973967,-0.711566654885
1490053464567064847,-9.14445411282,-38.4166013046,2.00305271149,0.0290051956583,0.00551713940538,-0.701997973967,-0.711566654885
1490053464667079846,-9.26975237446,-38.2286497398,2.00320672989,0.0317827784277,7.45926197961e-05,-0.701686058008,-0.711777019458
1490053464767125291,-9.26975237446,-38.2286497398,2.00320672989,0.0317827784277,7.45926197961e-05,-0.701686058008,-0.711777019458
1490053464867090215,-9.26975237446,-38.2286497398,2.00320672989,0.0317827784277,7.45926197961e-05,-0.701686058008,-0.711777019458
1490053464967097250,-9.39300929623,-38.0366445823,2.00327920914,0.0321034576761,-0.0104955203946,-0.701492738472,-0.7118757967
1490053465067057951,-9.39300929623,-38.0366445823,2.00327920914,0.0321034576761,-0.0104955203946,-0.701492738472,-0.7118757967
1490053465167087771,-9.50794850903,-37.8392030044,2.00326800346,0.0280992212852,-0.0175900027316,-0.701556211243,-0.711842614652
1490053465267055367,-9.50794850903,-37.8392030044,2.00326800346,0.0280992212852,-0.0175900027316,-0.701556211243,-0.711842614652
1490053465367087090,-9.50794850903,-37.8392030044,2.00326800346,0.0280992212852,-0.0175900027316,-0.701556211243,-0.711842614652
1490053465467082530,-9.61670242863,-37.639666204,2.00275421143,0.0262313948431,-0.0143677084732,-0.701847592438,-0.711698981218
1490053465567092986,-9.61670242863,-37.639666204,2.00275421143,0.0262313948431,-0.0143677084732,-0.701847592438,-0.711698981218
1490053465667068427,-9.72291051465,-37.4410673423,2.00256562233,0.0275634342267,-0.0108721337923,-0.701963755516,-0.71159605096
1490053465767078886,-9.72291051465,-37.4410673423,2.00256562233,0.0275634342267,-0.0108721337923,-0.701963755516,-0.71159605096
1490053465867073692,-9.83188735562,-37.2480622573,2.00233912468,0.0267448727043,-0.00373545447137,-0.702049870383,-0.711615582783
1490053465967150943,-9.83188735562,-37.2480622573,2.00233912468,0.0267448727043,-0.00373545447137,-0.702049870383,-0.711615582783
1490053466067107319,-9.83188735562,-37.2480622573,2.00233912468,0.0267448727043,-0.00373545447137,-0.702049870383,-0.711615582783
1490053466167068594,-9.93884240704,-37.0610281272,2.00238919258,0.0239913351837,-0.0060136502331,-0.701870728534,-0.711874800983
1490053466267077164,-9.93884240704,-37.0610281272,2.00238919258,0.0239913351837,-0.0060136502331,-0.701870728534,-0.711874800983
1490053466367075448,-10.0335069807,-36.8754340454,2.00253915787,0.0194767443717,-0.0177449885856,-0.701529314064,-0.712153349579
1490053466467104475,-10.0335069807,-36.8754340454,2.00253915787,0.0194767443717,-0.0177449885856,-0.701529314064,-0.712153349579
1490053466567169943,-10.0335069807,-36.8754340454,2.00253915787,0.0194767443717,-0.0177449885856,-0.701529314064,-0.712153349579
1490053466667119419,-10.1123977812,-36.6887751861,2.00239491463,0.017077503235,-0.0218849616364,-0.701408973312,-0.712218266751
1490053466767143363,-10.1123977812,-36.6887751861,2.00239491463,0.017077503235,-0.0218849616364,-0.701408973312,-0.712218266751
1490053466867085891,-10.1785565527,-36.5019451423,2.0020172596,0.0160100362104,-0.0197968559372,-0.701533767728,-0.712181252191
1490053466967045348,-10.1785565527,-36.5019451423,2.0020172596,0.0160100362104,-0.0197968559372,-0.701533767728,-0.712181252191
1490053467067118541,-10.2361637266,-36.3154140754,2.00134325027,0.0172431939751,-0.018412923643,-0.701641689655,-0.712083264684
1490053467167078469,-10.2361637266,-36.3154140754,2.00134325027,0.0172431939751,-0.018412923643,-0.701641689655,-0.712083264684
1490053467267081659,-10.2361637266,-36.3154140754,2.00134325027,0.0172431939751,-0.018412923643,-0.701641689655,-0.712083264684
1490053467367069054,-10.2934247168,-36.1253758712,2.00035619736,0.0245168631096,-0.0153863534104,-0.701738027024,-0.711846840957
1490053467467049956,-10.2934247168,-36.1253758712,2.00035619736,0.0245168631096,-0.0153863534104,-0.701738027024,-0.711846840957
1490053467567080369,-10.3491941603,-35.9306241317,2.00032258034,0.0266933748028,-0.0170753365628,-0.701698512723,-0.711768989115
1490053467667063841,-10.3491941603,-35.9306241317,2.00032258034,0.0266933748028,-0.0170753365628,-0.701698512723,-0.711768989115
1490053467767071574,-10.3491941603,-35.9306241317,2.00032258034,0.0266933748028,-0.0170753365628,-0.701698512723,-0.711768989115
1490053467867116891,-10.3966318281,-35.7321978851,2.00072097778,0.0200270795884,-0.0228552613206,-0.701536675342,-0.711985144693
1490053467967096958,-10.3966318281,-35.7321978851,2.00072097778,0.0200270795884,-0.0228552613206,-0.701536675342,-0.711985144693
1490053468067117142,-10.4364620359,-35.5345965667,2.00097417831,0.0175383648885,-0.0211680743293,-0.701575245827,-0.712064949867
1490053468167051339,-10.4364620359,-35.5345965667,2.00097417831,0.0175383648885,-0.0211680743293,-0.701575245827,-0.712064949867
1490053468267113560,-10.4789096029,-35.339678411,2.00101661682,0.0221851485112,-0.0120071491686,-0.701791409793,-0.711935716687
1490053468367111000,-10.4789096029,-35.339678411,2.00101661682,0.0221851485112,-0.0120071491686,-0.701791409793,-0.711935716687
1490053468467081486,-10.4789096029,-35.339678411,2.00101661682,0.0221851485112,-0.0120071491686,-0.701791409793,-0.711935716687
1490053468567074326,-10.5296765478,-35.1499329849,2.00088429451,0.0235991095943,-0.00629391908921,-0.701868442227,-0.711887742846
1490053468667116833,-10.5296765478,-35.1499329849,2.00088429451,0.0235991095943,-0.00629391908921,-0.701868442227,-0.711887742846
1490053468767085288,-10.5884114416,-34.9650756164,2.00142431259,0.0249945742757,-0.00547265751785,-0.701819367216,-0.711895285191
1490053468867107182,-10.5884114416,-34.9650756164,2.00142431259,0.0249945742757,-0.00547265751785,-0.701819367216,-0.711895285191
1490053468967079039,-10.5884114416,-34.9650756164,2.00142431259,0.0249945742757,-0.00547265751785,-0.701819367216,-0.711895285191
1490053469067060904,-10.6564093741,-34.7857276245,2.00205874443,0.0257043667107,-0.00426085584599,-0.701819058914,-0.711878598628
1490053469167045297,-10.6564093741,-34.7857276245,2.00205874443,0.0257043667107,-0.00426085584599,-0.701819058914,-0.711878598628
1490053469267086872,-10.7361570509,-34.6120053573,2.00243091583,0.0265363284295,-0.000782143140115,-0.701854035913,-0.71182590835
1490053469367049483,-10.7361570509,-34.6120053573,2.00243091583,0.0265363284295,-0.000782143140115,-0.701854035913,-0.71182590835
1490053469467105202,-10.8242021711,-34.4368592544,2.0021173954,0.0311826228447,-0.0050959943965,-0.701702499661,-0.711769117652
1490053469567074857,-10.8242021711,-34.4368592544,2.0021173954,0.0311826228447,-0.0050959943965,-0.701702499661,-0.711769117652
1490053469667164539,-10.8242021711,-34.4368592544,2.0021173954,0.0311826228447,-0.0050959943965,-0.701702499661,-0.711769117652
1490053469767153903,-10.9171057852,-34.2495461746,2.00139164925,0.0388361022643,-0.0148915403143,-0.701469175712,-0.711485062889
1490053469867087446,-10.9171057852,-34.2495461746,2.00139164925,0.0388361022643,-0.0148915403143,-0.701469175712,-0.711485062889
1490053469967081870,-11.013758293,-34.051456575,2.00184822083,0.0372381109904,-0.0162007156717,-0.701710048861,-0.711304342198
1490053470067074197,-11.013758293,-34.051456575,2.00184822083,0.0372381109904,-0.0162007156717,-0.701710048861,-0.711304342198
1490053470167099062,-11.013758293,-34.051456575,2.00184822083,0.0372381109904,-0.0162007156717,-0.701710048861,-0.711304342198
1490053470267103927,-11.1083627852,-33.8530560775,2.0028090477,0.0267614788105,-0.0120924838994,-0.702034287414,-0.711537387901
1490053470367090444,-11.1083627852,-33.8530560775,2.0028090477,0.0267614788105,-0.0120924838994,-0.702034287414,-0.711537387901
1490053470467063647,-11.1929761084,-33.6654692932,2.00316882133,0.0146185427542,-0.0115780899686,-0.701970753297,-0.711961591349
1490053470567035185,-11.1929761084,-33.6654692932,2.00316882133,0.0146185427542,-0.0115780899686,-0.701970753297,-0.711961591349
1490053470667091296,-11.2648507269,-33.4888573928,2.00342035294,0.0100674625497,-0.0129748346591,-0.701752780161,-0.712231237309
1490053470767085633,-11.2648507269,-33.4888573928,2.00342035294,0.0100674625497,-0.0129748346591,-0.701752780161,-0.712231237309
1490053470867105316,-11.2648507269,-33.4888573928,2.00342035294,0.0100674625497,-0.0129748346591,-0.701752780161,-0.712231237309
1490053470967115627,-11.3207632216,-33.3309937759,2.00325131416,0.00286922583027,-0.0105787187896,-0.701649393664,-0.712438058095
1490053471067051934,-11.3207632216,-33.3309937759,2.00325131416,0.00286922583027,-0.0105787187896,-0.701649393664,-0.712438058095
1490053471167109554,-11.3574949415,-33.2041283889,2.00309038162,-0.0131975248923,-0.00190699277315,-0.701592481868,-0.712453632247
1490053471267086046,-11.3574949415,-33.2041283889,2.00309038162,-0.0131975248923,-0.00190699277315,-0.701592481868,-0.712453632247
1490053471367162504,-11.3574949415,-33.2041283889,2.00309038162,-0.0131975248923,-0.00190699277315,-0.701592481868,-0.712453632247
1490053471467068667,-11.3770886572,-33.1056405349,2.00329399109,-0.0160647863413,-0.000676584779866,-0.701754293329,-0.712237584425
1490053471567095238,-11.3770886572,-33.1056405349,2.00329399109,-0.0160647863413,-0.000676584779866,-0.701754293329,-0.712237584425
1490053471667105691,-11.3846713217,-33.0264788909,2.00339269638,-0.00922346841872,-0.00141243844353,-0.701955762217,-0.712159420732
1490053471767069661,-11.3846713217,-33.0264788909,2.00339269638,-0.00922346841872,-0.00141243844353,-0.701955762217,-0.712159420732
1490053471867072000,-11.3851162108,-32.954432611,2.00321865082,-0.00077974277699,-0.00651879495639,-0.702008679529,-0.712138126475
1490053471967077097,-11.3851162108,-32.954432611,2.00321865082,-0.00077974277699,-0.00651879495639,-0.702008679529,-0.712138126475
1490053472067137039,-11.3851162108,-32.954432611,2.00321865082,-0.00077974277699,-0.00651879495639,-0.702008679529,-0.712138126475
1490053472167093323,-11.3777605208,-32.8771325393,2.00242543221,0.00546708097108,-0.0158177483563,-0.701832219598,-0.712145663047
1490053472267076616,-11.3777605208,-32.8771325393,2.00242543221,0.00546708097108,-0.0158177483563,-0.701832219598,-0.712145663047
1490053472367063685,-11.3649359854,-32.7872000976,2.00153803825,0.00905623759183,-0.0198358488002,-0.701622692136,-0.71221494055
1490053472467083260,-11.3649359854,-32.7872000976,2.00153803825,0.00905623759183,-0.0198358488002,-0.701622692136,-0.71221494055
1490053472567101895,-11.3649359854,-32.7872000976,2.00153803825,0.00905623759183,-0.0198358488002,-0.701622692136,-0.71221494055
1490053472667058337,-11.3524953039,-32.6830197616,2.00166702271,0.0164337517891,-0.0191936427315,-0.701554079705,-0.712168104544
1490053472767071135,-11.3524953039,-32.6830197616,2.00166702271,0.0164337517891,-0.0191936427315,-0.701554079705,-0.712168104544
1490053472867073200,-11.3473607214,-32.5631476684,2.0017850399,0.023007951513,-0.0176536624648,-0.701570445137,-0.712009756168
1490053472967051273,-11.3473607214,-32.5631476684,2.0017850399,0.023007951513,-0.0176536624648,-0.701570445137,-0.712009756168
1490053473067068739,-11.3544551046,-32.432945375,2.00197529793,0.0247974628667,-0.0113793964564,-0.701757538686,-0.71189321676
1490053473167114263,-11.3544551046,-32.432945375,2.00197529793,0.0247974628667,-0.0113793964564,-0.701757538686,-0.71189321676
1490053473267080116,-11.3544551046,-32.432945375,2.00197529793,0.0247974628667,-0.0113793964564,-0.701757538686,-0.71189321676
1490053473367484352,-11.3703476103,-32.295351152,2.00225543976,0.0239068987515,-0.0113949972129,-0.701767599189,-0.711913513679
1490053473467062687,-11.3703476103,-32.295351152,2.00225543976,0.0239068987515,-0.0113949972129,-0.701767599189,-0.711913513679
1490053473567086482,-11.3909226568,-32.1495963378,2.00155711174,0.023090827988,-0.0153635967596,-0.701680700294,-0.711951521097
1490053473667106768,-11.3909226568,-32.1495963378,2.00155711174,0.023090827988,-0.0153635967596,-0.701680700294,-0.711951521097
1490053473767186273,-11.3909226568,-32.1495963378,2.00155711174,0.023090827988,-0.0153635967596,-0.701680700294,-0.711951521097
1490053473867097792,-11.4165517004,-31.9956818862,2.00106525421,0.024700688468,-0.0155235214072,-0.701687493044,-0.711887321406
1490053473967102365,-11.4165517004,-31.9956818862,2.00106525421,0.024700688468,-0.0155235214072,-0.701687493044,-0.711887321406
1490053474067149924,-11.4486623915,-31.8352347656,2.00057911873,0.0262315460908,-0.0134245590262,-0.701735126078,-0.711828279877
1490053474167051176,-11.4486623915,-31.8352347656,2.00057911873,0.0262315460908,-0.0134245590262,-0.701735126078,-0.711828279877
1490053474267124783,-11.4851819189,-31.6706324859,2.00039362907,0.0248646452929,-0.014246449345,-0.701715113164,-0.711881091232
1490053474367094770,-11.4851819189,-31.6706324859,2.00039362907,0.0248646452929,-0.014246449345,-0.701715113164,-0.711881091232
1490053474467112422,-11.4851819189,-31.6706324859,2.00039362907,0.0248646452929,-0.014246449345,-0.701715113164,-0.711881091232
1490053474567131845,-11.5179420622,-31.5068503662,2.00025105476,0.0158884317697,-0.0158313891817,-0.701687599946,-0.712131614897
1490053474667032998,-11.5179420622,-31.5068503662,2.00025105476,0.0158884317697,-0.0158313891817,-0.701687599946,-0.712131614897
1490053474767067700,-11.5415068777,-31.3536435409,2.00020051003,0.00614469527683,-0.0135403764853,-0.701667106078,-0.712349754806
1490053474867101640,-11.5415068777,-31.3536435409,2.00020051003,0.00614469527683,-0.0135403764853,-0.701667106078,-0.712349754806
1490053474967099404,-11.5415068777,-31.3536435409,2.00020051003,0.00614469527683,-0.0135403764853,-0.701667106078,-0.712349754806
1490053475067085774,-11.5574260862,-31.2129851623,2.00035214424,0.00284793865414,-0.0103210545273,-0.701694008435,-0.712397981191
1490053475167076231,-11.5574260862,-31.2129851623,2.00035214424,0.00284793865414,-0.0103210545273,-0.701694008435,-0.712397981191
1490053475267103860,-11.569754711,-31.0798941894,2.00056886673,0.00737874438154,-0.0107511431784,-0.70174029026,-0.712313506875
1490053475367109384,-11.569754711,-31.0798941894,2.00056886673,0.00737874438154,-0.0107511431784,-0.70174029026,-0.712313506875
1490053475467157078,-11.5850258978,-30.9493218704,2.0005877018,0.0148426789979,-0.00752617267791,-0.701802406907,-0.712177248489
1490053475567091117,-11.5850258978,-30.9493218704,2.0005877018,0.0148426789979,-0.00752617267791,-0.701802406907,-0.712177248489
1490053475667123994,-11.5850258978,-30.9493218704,2.0005877018,0.0148426789979,-0.00752617267791,-0.701802406907,-0.712177248489
1490053475767075590,-11.6038147123,-30.8158685012,2.00078105927,0.0186416740575,-0.0102023830481,-0.701757459736,-0.712098916636
1490053475867160463,-11.6038147123,-30.8158685012,2.00078105927,0.0186416740575,-0.0102023830481,-0.701757459736,-0.712098916636
1490053475967065478,-11.6192604216,-30.6777735992,2.00091719627,0.0163529097953,-0.0177808112249,-0.701615725621,-0.712145911071
1490053476067108678,-11.6192604216,-30.6777735992,2.00091719627,0.0163529097953,-0.0177808112249,-0.701615725621,-0.712145911071
1490053476167111453,-11.6192604216,-30.6777735992,2.00091719627,0.0163529097953,-0.0177808112249,-0.701615725621,-0.712145911071
1490053476267098778,-11.6238990934,-30.5413953109,2.00130915642,0.00628670755432,-0.0193939801811,-0.701545935587,-0.712332542499
1490053476367092472,-11.6238990934,-30.5413953109,2.00130915642,0.00628670755432,-0.0193939801811,-0.701545935587,-0.712332542499
1490053476467072786,-11.6149278791,-30.4145423217,2.00185346603,-0.0018365070758,-0.0153197040894,-0.701585947853,-0.712417778893
1490053476567086465,-11.6149278791,-30.4145423217,2.00185346603,-0.0018365070758,-0.0153197040894,-0.701585947853,-0.712417778893
1490053476667088511,-11.5908542784,-30.2988759323,2.00228381157,-0.00633765837942,-0.0158956580595,-0.701612421878,-0.712353263211
1490053476767187004,-11.5908542784,-30.2988759323,2.00228381157,-0.00633765837942,-0.0158956580595,-0.701612421878,-0.712353263211
1490053476867182811,-11.5908542784,-30.2988759323,2.00228381157,-0.00633765837942,-0.0158956580595,-0.701612421878,-0.712353263211
1490053476967091127,-11.549330345,-30.1887713714,2.00244951248,-0.00841858679806,-0.0225172393201,-0.701569640984,-0.712195296375
1490053477067122528,-11.549330345,-30.1887713714,2.00244951248,-0.00841858679806,-0.0225172393201,-0.701569640984,-0.712195296375
1490053477167089729,-11.4853316458,-30.0786620422,2.00235033035,-0.00921971281561,-0.0301453972466,-0.701378130174,-0.71209196768
