%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1489621331320810622,68,1489621331320723861,fcu,0.887410521507,-0.233263164759,2.00096678734,-0.0614694494912,-0.0290051232597,-0.709110011042,-0.701814221746
1489621331588345128,69,1489621331588245176,fcu,1.16870701313,-0.317408233881,2.00131559372,-0.0560040924083,-0.0277498924095,-0.709086746171,-0.702345692312
1489621331821379136,70,1489621331821303573,fcu,1.46299040318,-0.401270359755,2.00211596489,-0.0494019529186,-0.0265517684967,-0.708892696198,-0.703082922503
1489621332054075452,71,1489621332053966165,fcu,1.76358091831,-0.484300374985,2.00320267677,-0.0458480298496,-0.0237785502075,-0.708540142953,-0.703777951156
1489621332287980077,72,1489621332287873116,fcu,2.06186485291,-0.569581747055,2.00427174568,-0.0442281355438,-0.0167012593158,-0.708426893307,-0.704199032095
1489621332522548508,73,1489621332522439480,fcu,2.3486866951,-0.66064286232,2.00507116318,-0.0380510076299,-0.0085070029626,-0.708741401147,-0.704390075185
1489621332788624255,74,1489621332788516720,fcu,2.60771799088,-0.752323508263,2.00518369675,-0.0235772608924,0.00017876811968,-0.70917487805,-0.704638256947
1489621333020821940,75,1489621333020681152,fcu,2.82291078568,-0.838456869125,2.00525331497,-0.00629022656082,0.0101890496972,-0.709200055986,-0.704905594321
1489621333254270935,76,1489621333254157661,fcu,2.98156499863,-0.91143321991,2.00568246841,0.0114139725436,0.0172385262507,-0.708887661202,-0.705018324754
1489621333489173476,77,1489621333489051472,fcu,3.07587432861,-0.964667141438,2.00550484657,0.0288949411395,0.0213550494987,-0.708462822709,-0.704832939835
1489621333722676621,78,1489621333722572593,fcu,3.10249781609,-0.991721630096,2.0049905777,0.0452072519332,0.0237931189123,-0.708145788921,-0.704215686774
1489621333988129529,79,1489621333988023984,fcu,3.05938649178,-0.986720561981,2.00400948524,0.0604033708302,0.0235544140416,-0.708039086775,-0.703190780635
1489621334221283728,80,1489621334221181475,fcu,2.94270706177,-0.942009150982,2.00243067741,0.0751698451086,0.0242539258204,-0.70813781474,-0.701642413772
1489621334456000918,81,1489621334455873302,fcu,2.74331378937,-0.853100419044,2.00015306473,0.0983371773518,0.029993326614,-0.707874128282,-0.698816441148
1489621334688404965,82,1489621334688318931,fcu,2.4756257534,-0.723913431168,1.99943101406,0.099744643452,0.0268567939007,-0.708916052781,-0.697687429178
1489621334920992868,83,1489621334920898364,fcu,2.17540740967,-0.569575846195,1.9997099638,0.0742586856158,0.0139485791868,-0.710468441872,-0.699661116436
1489621335188027338,84,1489621335187910229,fcu,1.87028503418,-0.401426881552,2.00006556511,0.0554917292714,0.0049259284317,-0.710243081736,-0.7017486502
1489621335422433986,85,1489621335422319178,fcu,1.57789170742,-0.228701621294,2.00030136108,0.0399496142814,-0.00142947057978,-0.709407420882,-0.703664050617
1489621335655454961,86,1489621335655355164,fcu,1.31313025951,-0.0583940036595,2.00001907349,0.0236575945651,-0.00631707280583,-0.708668254941,-0.705116811067
1489621335887553790,87,1489621335887458980,fcu,1.09026277065,0.101988360286,1.99977624416,0.0055750526797,-0.0125325223705,-0.708227333599,-0.705851187301
1489621336121278974,88,1489621336121178278,fcu,0.923511862755,0.245218858123,1.99924945831,-0.0128128819137,-0.020653230644,-0.708042051194,-0.705751888317
1489621336389205435,89,1489621336389114484,fcu,0.824042379856,0.366656988859,1.99806022644,-0.0318440836544,-0.0280617616586,-0.707944473413,-0.704991570469
1489621336621888054,90,1489621336621784610,fcu,0.801479101181,0.460086613894,1.99692559242,-0.0504139530747,-0.0340426783874,-0.707847973779,-0.703740559724
1489621336854393241,91,1489621336854299356,fcu,0.858926236629,0.522253155708,1.99612116814,-0.0673807550569,-0.0375293124315,-0.707753276435,-0.702236914618
1489621337088633369,92,1489621337088558114,fcu,0.995378136635,0.548711597919,1.99538576603,-0.0821130558768,-0.0393331150382,-0.7077474848,-0.700573943189
1489621337322447875,93,1489621337322363925,fcu,1.20784366131,0.541693329811,1.99503195286,-0.0881409954943,-0.0424655747976,-0.708268326074,-0.699130758979
1489621337587944162,94,1489621337587803416,fcu,1.4842249155,0.506028354168,1.99569201469,-0.0878651339538,-0.0398213216264,-0.708588469001,-0.698996682523
1489621337821614951,95,1489621337821511851,fcu,1.80606210232,0.444592952728,1.99752545357,-0.0841514090582,-0.0328976317706,-0.708792968918,-0.699606184499
1489621338055482613,96,1489621338055364219,fcu,2.15656757355,0.368051558733,1.99975824356,-0.0749418147024,-0.0294772035787,-0.709169940615,-0.700423310725
1489621338288374643,97,1489621338288274269,fcu,2.52371263504,0.284417837858,2.00234818459,-0.0636754959143,-0.0291197560435,-0.709230941904,-0.701490514601
1489621338522393806,98,1489621338522301282,fcu,2.8837647438,0.198638528585,2.00490093231,-0.0488830885629,-0.0220002600847,-0.708994560768,-0.703173623659
1489621338788401012,99,1489621338788285963,fcu,3.20881509781,0.112402223051,2.00709891319,-0.0246560902095,3.26663842358e-06,-0.70875886871,-0.705019817615
1489621339021094423,100,1489621339020974387,fcu,3.48729276657,0.0250514727086,2.00845885277,-0.0146325896926,0.010405154834,-0.70849762792,-0.705484749164
1489621339255088610,101,1489621339254995456,fcu,3.72237229347,-0.0605865940452,2.00891709328,-0.0119010218621,0.010210174422,-0.708646422408,-0.705389513691
1489621339488880613,102,1489621339488768320,fcu,3.91518735886,-0.139107733965,2.00891637802,-0.00403424740942,0.00935094031062,-0.708891047177,-0.705244473921
1489621339721817551,103,1489621339721664564,fcu,4.06596374512,-0.201198935509,2.00880885124,0.00820484513227,0.00707114457062,-0.709024891688,-0.705100264074
1489621339988324604,104,1489621339988232954,fcu,4.17004203796,-0.239749595523,2.00868654251,0.0223048133537,0.00600308419453,-0.708977779014,-0.704852443526
1489621340221548319,105,1489621340221457113,fcu,4.22224760056,-0.249971956015,2.00837087631,0.0365491273143,0.00770210845992,-0.708874556563,-0.704344874245
1489621340455280113,106,1489621340455199021,fcu,4.2170381546,-0.227649748325,2.00739812851,0.0491561137205,0.0120423035118,-0.708824679735,-0.703566793424
1489621340688484344,107,1489621340688389793,fcu,4.1497168541,-0.174689054489,2.00569725037,0.0597240084826,0.0177503091353,-0.708801991925,-0.702650486074
1489621340921764304,108,1489621340921657499,fcu,4.02201747894,-0.0964825004339,2.00390648842,0.0683320320714,0.0222867417632,-0.708758396415,-0.701780286162
1489621341188234790,109,1489621341188150235,fcu,3.83629703522,0.00492971204221,2.00270342827,0.0730707743712,0.0258394364098,-0.708756578569,-0.701182642251
1489621341421564298,110,1489621341421450863,fcu,3.60111618042,0.125672027469,2.00119066238,0.0731131253975,0.0261330894867,-0.708860910824,-0.701061867194
1489621341655372273,111,1489621341655284775,fcu,3.33177137375,0.262604653835,2.00003266335,0.0664671983819,0.0196459637436,-0.708987821241,-0.701806538143
1489621341888316692,112,1489621341888204988,fcu,3.04503965378,0.410796999931,1.99956929684,0.0567864885697,0.0125974921128,-0.709156251726,-0.702647855292
1489621342122155950,113,1489621342122068705,fcu,2.75786280632,0.558380186558,1.9993956089,0.0421614059974,0.0124973398309,-0.709388792915,-0.703444221547
1489621342388411896,114,1489621342388329038,fcu,2.48916745186,0.69688886404,1.99943625927,0.0226068333927,0.00573850939863,-0.709223468268,-0.704597809145
1489621342621559553,115,1489621342621452276,fcu,2.2617995739,0.821607172489,1.99933218956,0.00126733400033,-0.00679633192869,-0.708800560276,-0.705375055902
1489621342854463145,116,1489621342854342992,fcu,2.09556078911,0.928003966808,1.9986487627,-0.0204023545652,-0.0190001721395,-0.708314829011,-0.705345901235
1489621343088951836,117,1489621343088833697,fcu,2.00329637527,1.01406753063,1.99747431278,-0.0405040143714,-0.0291170231735,-0.707882036826,-0.704566991648
1489621343322219139,118,1489621343322126120,fcu,1.99478971958,1.07720005512,1.99615395069,-0.0572370255611,-0.0383223812267,-0.707639746826,-0.70320786878
1489621343587733987,119,1489621343587660988,fcu,2.07353711128,1.11869239807,1.9949439764,-0.0692131540861,-0.0486081679019,-0.707508035495,-0.701626086334
1489621343821718122,120,1489621343821607234,fcu,2.24959182739,1.13690745831,1.99358487129,-0.0837628791657,-0.057753410922,-0.706735900342,-0.700123339683
1489621344055600710,121,1489621344055506828,fcu,2.54176640511,1.12454009056,1.99126625061,-0.121037034514,-0.0729905472544,-0.703967096191,-0.696026395884
1489621344288412708,122,1489621344288321330,fcu,2.94034004211,1.08960151672,1.99151277542,-0.125339770123,-0.0775374301493,-0.70516856973,-0.69355257711
1489621344553087587,123,1489621344552997767,fcu,3.38801431656,1.05400490761,1.99615240097,-0.0819277119612,-0.0617199951885,-0.709711069369,-0.696985430423
1489621344788036160,124,1489621344787930516,fcu,3.81718015671,1.03271102905,2.00230693817,-0.0322544172316,-0.0322243824453,-0.710518247114,-0.702200158262
1489621345022173434,125,1489621345022068785,fcu,4.19736003876,1.03065156937,2.00731992722,-0.00394169396232,-0.0162179967966,-0.708679330973,-0.705333286809
1489621345254968734,126,1489621345254877824,fcu,4.5269742012,1.04529321194,2.01017785072,-0.00111033114593,-0.0138237061493,-0.707292111778,-0.706785357043
1489621345488632588,127,1489621345488540070,fcu,4.81981706619,1.06342077255,2.0109603405,-0.00990211062938,-0.0114353072089,-0.707261914041,-0.706789761457
1489621345754731137,128,1489621345754606672,fcu,5.10029459,1.07540905476,2.01008033752,-0.0268553145765,-0.0186107471589,-0.707840256295,-0.70561647071
1489621345988367909,129,1489621345988284389,fcu,5.38574266434,1.0775898695,2.00899553299,-0.0402193123595,-0.0256918334759,-0.708476546399,-0.704118825063
1489621346222038095,130,1489621346221928491,fcu,5.67464971542,1.06765520573,2.00844049454,-0.041442247568,-0.0225175583798,-0.709089478104,-0.703539346251
1489621346455197557,131,1489621346455078877,fcu,5.95808362961,1.05126714706,2.00839328766,-0.0364661286409,-0.0174571224827,-0.709481781768,-0.70356312558
1489621346688554405,132,1489621346688475689,fcu,6.22880268097,1.03881168365,2.00838088989,-0.0233156209594,-0.0178323424111,-0.709584019803,-0.704009167712
1489621346954831262,133,1489621346954661455,fcu,6.48072767258,1.03830838203,2.00806379318,-0.0113151772993,-0.0207646301715,-0.709140488689,-0.704670535924
1489621347188773500,134,1489621347188616416,fcu,6.71249294281,1.05281186104,2.00790429115,-0.00492375982108,-0.0207081155491,-0.708574694022,-0.705314705314
1489621347421404875,135,1489621347421293004,fcu,6.92486381531,1.08061420918,2.00769424438,-0.00231823883698,-0.0204343338908,-0.70826890718,-0.705643124313
1489621347655379111,136,1489621347655266237,fcu,7.12458276749,1.11341404915,2.00732970238,-0.00828914110062,-0.0187485672205,-0.708237806731,-0.705676264646
1489621347888198312,137,1489621347888105303,fcu,7.32805109024,1.13197410107,2.00643372536,-0.0342910964261,-0.0162638294639,-0.708073850695,-0.705117742309
1489621348155177494,138,1489621348155074770,fcu,7.54609107971,1.1291513443,2.00578141212,-0.0464600926804,-0.0163443860919,-0.708477746806,-0.7040125021
1489621348388196886,139,1489621348388102545,fcu,7.77359724045,1.11320149899,2.00515294075,-0.0419510492359,-0.017843667435,-0.709319041172,-0.703411835863
1489621348622280387,140,1489621348622164979,fcu,7.99947166443,1.09460389614,2.00463962555,-0.0289790974471,-0.0156785163076,-0.709720053018,-0.703712897694
1489621348854908710,141,1489621348854793819,fcu,8.21172046661,1.08520936966,2.00422668457,-0.013798709642,-0.0153585763062,-0.709520894227,-0.704381864049
1489621349089083747,142,1489621349088954563,fcu,8.40487194061,1.09465396404,2.00363445282,-0.00275051159171,-0.0191118285197,-0.708907742786,-0.70503686777
1489621349355200017,143,1489621349355121856,fcu,8.57932567596,1.12995815277,2.00319504738,0.00795528717345,-0.024449667204,-0.708349457402,-0.70539348833
1489621349587765215,144,1489621349587656488,fcu,8.72628879547,1.19808101654,2.00239658356,0.0222333651273,-0.0259297704531,-0.708129116988,-0.705256320889
1489621349821511289,145,1489621349821411429,fcu,8.83331871033,1.3032541275,2.00182938576,0.0402746174731,-0.0210592698891,-0.708299509861,-0.704447490356
1489621350055974459,146,1489621350055805190,fcu,8.89780426025,1.4371984005,2.00125288963,0.0418620278073,-0.013300222459,-0.708821699574,-0.704018801541
1489621350288452062,147,1489621350288344741,fcu,8.93082046509,1.58305978775,2.00076508522,0.0321207359081,-0.00885917012053,-0.709268272357,-0.704150758898
1489621350555156785,148,1489621350555078698,fcu,8.94643688202,1.72232925892,2.00020098686,0.015528368056,-0.00387065073753,-0.70942072673,-0.704603519956
1489621350787773732,149,1489621350787685644,fcu,8.95669269562,1.84979391098,1.99952709675,0.00444762515524,-0.0034400627313,-0.709191369268,-0.704993607315
1489621351022110657,150,1489621351022013737,fcu,8.97170829773,1.96907424927,1.99858808517,-0.000229525194735,-0.0133178269055,-0.708874613539,-0.705208738661
1489621351255139148,151,1489621351255048518,fcu,9.00020599365,2.08018445969,1.9974064827,-0.00762639180679,-0.0185675423374,-0.70863257752,-0.705292105866
1489621351488020443,152,1489621351487915425,fcu,9.04836750031,2.17498540878,1.99658465385,-0.0211255463562,-0.016827380069,-0.708468245651,-0.705225705342
1489621351754859265,153,1489621351754756622,fcu,9.12393093109,2.24468255043,1.99578404427,-0.0337552688316,-0.0143575738074,-0.708488407118,-0.704768486015
1489621351988346359,154,1489621351988235325,fcu,9.23116397858,2.2884311676,1.99535310268,-0.0429808488319,-0.0165208871506,-0.708733602878,-0.703971865257
1489621352221782060,155,1489621352221694196,fcu,9.36454868317,2.31548404694,1.99520611763,-0.0390544724299,-0.0199766926753,-0.7092596316,-0.703581164412
1489621352455543098,156,1489621352455442658,fcu,9.513920784,2.34444212914,1.99550259113,-0.0249878350922,-0.0249362849887,-0.709507137544,-0.703813477821
1489621352688667319,157,1489621352688597172,fcu,9.66953468323,2.39017033577,1.99567615986,-0.0108720356161,-0.0311373829069,-0.70904079169,-0.704395782176
1489621352954687993,158,1489621352954571127,fcu,9.8319568634,2.45441818237,1.99562346935,-0.00627384091365,-0.0344762602419,-0.708147668253,-0.705194233065
1489621353188474989,159,1489621353188384751,fcu,10.0092048645,2.52760958672,1.99572765827,-0.019539537626,-0.0389194245239,-0.707186409489,-0.705684679654
1489621353422230616,160,1489621353422122066,fcu,10.2049255371,2.59827232361,1.99604928493,-0.0291649883931,-0.0354631305322,-0.707178215577,-0.705542869879
1489621353655315994,161,1489621353655194684,fcu,10.40807724,2.66550278664,1.99653506279,-0.0267170887349,-0.0276037738813,-0.708120011787,-0.705046294752
1489621353887960077,162,1489621353887838493,fcu,10.6066617966,2.73163127899,1.99649846554,-0.0174954318127,-0.0224005153188,-0.709053279817,-0.704581842769
1489621354155428540,163,1489621354155341064,fcu,10.7904920578,2.79192256927,1.99671709538,-0.0118314400955,-0.0119954988813,-0.709434698896,-0.704569750298
1489621354387978040,164,1489621354387853553,fcu,10.9518852234,2.84164237976,1.99710154533,-0.00890613513167,-0.000373963923446,-0.709431432585,-0.704718087868
1489621354622564353,165,1489621354622469749,fcu,11.0930433273,2.88002824783,1.99741947651,-0.00858234388159,0.00113689639122,-0.709276356141,-0.704877366255
1489621354855222806,166,1489621354855113564,fcu,11.2242116928,2.91289424896,1.99854207039,-0.0126009174308,-0.00802297058102,-0.709088168058,-0.70496157253
1489621355087914442,167,1489621355087799289,fcu,11.3530187607,2.93994522095,1.99907541275,-0.0169203981858,-0.00999314280122,-0.70889608117,-0.705039136023
1489621355354570192,168,1489621355354493034,fcu,11.4758882523,2.96171498299,1.99946093559,-0.0144384852402,-0.00822718623007,-0.708909079209,-0.705104078109
1489621355589177634,169,1489621355589098335,fcu,11.5892944336,2.98117256165,1.99983501434,-0.00874506293592,-0.00560758490625,-0.70898839293,-0.705143629026
1489621355821603227,170,1489621355821481424,fcu,11.6906375885,3.00614213943,2.00050735474,-0.000875677430705,-0.00858097801852,-0.709050210051,-0.705105240111
1489621356055539762,171,1489621356055451054,fcu,11.779551506,3.04107356071,2.00069236755,0.00239390204081,-0.00988491844086,-0.709027246412,-0.705107737488
1489621356288462669,172,1489621356288391874,fcu,11.8620662689,3.08484101295,2.00046491623,-0.000618764541183,-0.0132544843066,-0.708944357845,-0.705139584236
1489621356555493913,173,1489621356555392665,fcu,11.9473028183,3.13488721848,2.00054812431,-0.00416101571886,-0.0185397081975,-0.708823655907,-0.705129768195
1489621356787773722,174,1489621356787662521,fcu,12.0410442352,3.18706464767,2.00016665459,-0.0121757466333,-0.0202211289601,-0.708667034381,-0.70514813445
1489621357022395865,175,1489621357022275106,fcu,12.1437797546,3.23630332947,2.00016212463,-0.0178697693482,-0.0186704070153,-0.70869706982,-0.705039396398
1489621357255816974,176,1489621357255709151,fcu,12.2479562759,3.28295826912,2.00082492828,-0.0143283465145,-0.0144962727728,-0.708949951249,-0.704964199932
1489621357488401155,177,1489621357488304319,fcu,12.3500204086,3.3321352005,2.00115036964,-0.00880270593675,-0.0142995008912,-0.709131003854,-0.704876766546
1489621357754596167,178,1489621357754513999,fcu,12.4505739212,3.38771224022,2.00132846832,-0.00437625512108,-0.0176687565197,-0.709078806284,-0.704894254419
1489621357989194009,179,1489621357989104546,fcu,12.5524587631,3.45130562782,2.00151658058,-0.00324055511284,-0.0218454264957,-0.708842597012,-0.705020885368
1489621358221606487,180,1489621358221498271,fcu,12.6541872025,3.51933670044,2.00157213211,-0.00539104918002,-0.0177683617745,-0.708723879458,-0.705241578889
1489621358455133179,181,1489621358455031493,fcu,12.7510328293,3.58713173866,2.00166082382,-0.00692990288741,-0.0122677893217,-0.708808580181,-0.70526014665
1489621358689029783,182,1489621358688930038,fcu,12.8435430527,3.65757799149,2.00200104713,-0.00506258486295,-0.0154951487435,-0.708935764251,-0.705084642271
1489621358954672510,183,1489621358954562688,fcu,12.9343748093,3.73678088188,2.00179481506,0.00165299493257,-0.0214683948213,-0.708946064579,-0.704933935308
1489621359188540954,184,1489621359188460350,fcu,13.0304851532,3.83154630661,2.00189995766,0.000783627083994,-0.0304588943032,-0.708602938046,-0.704949301637
1489621359422083749,185,1489621359422003583,fcu,13.1415128708,3.94191241264,2.00192713737,-0.0037632816354,-0.0406455003071,-0.707995183479,-0.705036595636
1489621359655165203,186,1489621359655073947,fcu,13.2679595947,4.06640148163,2.00168275833,-0.00760636175368,-0.042014703289,-0.707696539115,-0.705225153049
1489621359888442067,187,1489621359888368812,fcu,13.4052457809,4.19918012619,2.00174856186,-0.00771969161236,-0.0370643546974,-0.707853314315,-0.705344118417
1489621360154749384,188,1489621360154662768,fcu,13.5523662567,4.33254480362,2.00196790695,-0.0121024977244,-0.0332709773044,-0.708036978997,-0.705287323004
1489621360388913446,189,1489621360388834124,fcu,13.7070732117,4.46077060699,2.0022277832,-0.0154425449881,-0.0292049591544,-0.708338453417,-0.705099449422
1489621360622925367,190,1489621360622833530,fcu,13.8655605316,4.58122062683,2.00233912468,-0.0161090472528,-0.0244862274107,-0.708708071222,-0.70489275287
1489621360854525666,191,1489621360854447067,fcu,14.0224409103,4.69328308105,2.00222444534,-0.0145637764602,-0.0202217495082,-0.708990855905,-0.704777229701
1489621361088255968,192,1489621361088184917,fcu,14.175579071,4.80090045929,2.00197839737,-0.0123099396952,-0.0206159513113,-0.709058566309,-0.704740659733
1489621361356033938,193,1489621361355920486,fcu,14.3242816925,4.90606641769,2.00156664848,-0.00760876653921,-0.0198589399316,-0.709026936069,-0.704860648005
1489621361590276713,194,1489621361590174620,fcu,14.4652662277,5.00595378876,2.00175404549,-0.00779690797694,-0.0172309247806,-0.70886573269,-0.705089835748
1489621361821467486,195,1489621361821367437,fcu,14.5946474075,5.10044288635,2.00200724602,-0.00486234210314,-0.0111521958372,-0.708880678178,-0.705223489586
1489621362054491481,196,1489621362054392244,fcu,14.7081956863,5.1931476593,2.00248098373,0.00148520404361,-0.00991692852626,-0.708947095093,-0.705190375046
1489621362321326612,197,1489621362321225015,fcu,14.8114051819,5.28485584259,2.00275921822,-0.00119692628586,-0.0125463137392,-0.708932217998,-0.705164000544
1489621362555943903,198,1489621362555848977,fcu,14.917011261,5.37000846863,2.00248241425,-0.011079033543,-0.0160312851674,-0.708838328811,-0.705101749054
1489621362789585959,199,1489621362789476511,fcu,15.035574913,5.44681787491,2.00200867653,-0.0214336300977,-0.0220625146015,-0.708677908545,-0.704861310394
1489621363021417622,200,1489621363021303909,fcu,15.1679344177,5.51921129227,2.00192809105,-0.0214176219225,-0.0267054733496,-0.708709962183,-0.704668924153
1489621363254706027,201,1489621363254603767,fcu,15.3043851852,5.5958404541,2.00188541412,-0.0113037269259,-0.0237469100428,-0.708900737164,-0.704817745853
1489621363522791782,202,1489621363522689872,fcu,15.4360208511,5.67837953568,2.00163269043,-0.00441239380039,-0.0210720250579,-0.708845212163,-0.705035435801
1489621363755518332,203,1489621363755425352,fcu,15.5604114532,5.76143503189,2.00151634216,-0.00518049465354,-0.015611088378,-0.708760942175,-0.705256962562
1489621363988615620,204,1489621363988517269,fcu,15.6775817871,5.84089183807,2.00152564049,-0.00667241297435,-0.0127466804777,-0.708818392139,-0.705244275416
1489621364221550488,205,1489621364221434506,fcu,15.7914514542,5.91749095917,2.00164079666,-0.00711461228825,-0.0158388626892,-0.708896518887,-0.705098743603
1489621364456383370,206,1489621364456290164,fcu,15.9020109177,5.99194097519,2.00157380104,-0.00890512046153,-0.0159145194628,-0.708937719057,-0.705035273868
1489621364722450273,207,1489621364722362121,fcu,16.0072040558,6.06095027924,2.00158548355,-0.0100453919988,-0.0103069348456,-0.709014471794,-0.705047045225
1489621364954767667,208,1489621364954671936,fcu,16.1067638397,6.12493181229,2.00176954269,-0.00594882429612,-0.00874001860255,-0.709115553377,-0.705013017981
1489621365188359572,209,1489621365188272825,fcu,16.204618454,6.1865773201,2.00162339211,-0.00694226142453,-0.0133695830855,-0.709047877044,-0.704999409442
1489621365422851635,210,1489621365422705160,fcu,16.3085384369,6.24814558029,2.00169372559,-0.0130710043813,-0.0182797653563,-0.708873815303,-0.704977242896
1489621365655317918,211,1489621365655216675,fcu,16.4162960052,6.31445455551,2.00145864487,-0.00993152946945,-0.0223132399427,-0.708848854726,-0.704937433536
1489621365922117152,212,1489621365922024445,fcu,16.526348114,6.39023542404,2.00123882294,-0.00594996634016,-0.0246685660322,-0.708752124186,-0.70500105405
1489621366154979133,213,1489621366154868346,fcu,16.6442317963,6.47303628922,2.00093007088,-0.00741636673703,-0.027801570719,-0.708524584366,-0.705099272102
1489621366389248545,214,1489621366389152402,fcu,16.773859024,6.56706523895,2.00107979774,-0.00828048665258,-0.0342856856451,-0.708283072659,-0.705046817088
1489621366621917873,215,1489621366621803218,fcu,16.9117126465,6.67439317703,2.00094151497,-0.00523480740286,-0.0368359184846,-0.708202735733,-0.70502808242
1489621366855683344,216,1489621366855584938,fcu,17.047416687,6.79624700546,2.0009958744,0.00129033596032,-0.0322506337474,-0.708362605774,-0.705110381711
1489621367121838230,217,1489621367121724300,fcu,17.1748180389,6.92799329758,2.00110721588,0.00368472744922,-0.0264657285209,-0.70849833826,-0.70520641849
1489621367354819740,218,1489621367354714542,fcu,17.295873642,7.06240749359,2.00134849548,0.000468227726446,-0.0236509336295,-0.70856712531,-0.705246795832
1489621367589011162,219,1489621367588924971,fcu,17.4112110138,7.19533872604,2.00135231018,-0.00144157754728,-0.0209050398366,-0.708708324322,-0.705190337569
1489621367821725012,220,1489621367821614145,fcu,17.5141830444,7.32550287247,2.00183320045,0.00352201843431,-0.0153879997849,-0.708965710477,-0.705066256614
1489621368056036424,221,1489621368055953553,fcu,17.6022396088,7.45120477676,2.00193762779,0.00438363800176,-0.00907187989241,-0.709116582919,-0.705019259696
1489621368321626290,222,1489621368321548997,fcu,17.6816654205,7.56688928604,2.00200247765,-0.00253566087859,-0.00896221449666,-0.709103690938,-0.705042697028
1489621368555272929,223,1489621368555184772,fcu,17.7655277252,7.66689729691,2.00143575668,-0.0136829429355,-0.011731658953,-0.708969204209,-0.705009086987
1489621368788972944,224,1489621368788867046,fcu,17.8625888824,7.75258016586,2.00101780891,-0.0212472047188,-0.016815375728,-0.708880697151,-0.70480774445
1489621369021791063,225,1489621369021707932,fcu,17.9702758789,7.8289475441,2.00077009201,-0.0181752255825,-0.0183226871872,-0.70896016764,-0.704776149574
1489621369255823005,226,1489621369255733800,fcu,18.078207016,7.90038585663,2.00105667114,-0.0116695639094,-0.0139845268971,-0.709036995094,-0.70493602112
1489621369522009511,227,1489621369521895897,fcu,18.1785526276,7.96849679947,2.00142240524,-0.00718181206203,-0.00970430672337,-0.709039703704,-0.705065207323
1489621369754973922,228,1489621369754870647,fcu,18.267583847,8.03583431244,2.0015642643,-0.00117230568129,-0.00785488205149,-0.709050500644,-0.705112979645
1489621369989444132,229,1489621369989320133,fcu,18.3451805115,8.10506725311,2.00142049789,0.00249690452361,-0.00747735965862,-0.709035040587,-0.705129183753
