%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1490055005792338617,-19.3889947354,-34.1921272794,2.00101518631,-0.00324678819306,0.000179317531259,-0.718236890639,-0.695791057097
1490055005892200771,-19.3904803775,-34.1914194444,2.00127792358,-0.00317496031067,1.79041877473e-05,-0.718229917239,-0.695798609721
1490055005992269720,-19.3904803775,-34.1914194444,2.00127792358,-0.00317496031067,1.79041877473e-05,-0.718229917239,-0.695798609721
1490055006092415300,-19.391900093,-34.1892963009,2.00133180618,-0.0033762846724,-0.000111037379062,-0.718224980938,-0.695802748723
1490055006192213128,-19.391900093,-34.1892963009,2.00133180618,-0.0033762846724,-0.000111037379062,-0.718224980938,-0.695802748723
1490055006292276616,-19.3931909881,-34.1881405929,2.00137424469,-0.00343228602681,6.35876399556e-05,-0.718229226826,-0.695798097944
1490055006392312326,-19.3931909881,-34.1881405929,2.00137424469,-0.00343228602681,6.35876399556e-05,-0.718229226826,-0.695798097944
1490055006492307016,-19.3931909881,-34.1881405929,2.00137424469,-0.00343228602681,6.35876399556e-05,-0.718229226826,-0.695798097944
1490055006592286377,-19.3939894854,-34.1875203731,2.00136876106,-0.00356290115768,0.000233684022176,-0.718241374239,-0.695784865787
1490055006692313560,-19.3939894854,-34.1875203731,2.00136876106,-0.00356290115768,0.000233684022176,-0.718241374239,-0.695784865787
1490055006792286422,-19.3942961029,-34.1877048308,2.00086069107,-0.00378052574037,0.000182883836564,-0.718255531408,-0.695769118157
1490055006892309213,-19.3942961029,-34.1877048308,2.00086069107,-0.00378052574037,0.000182883836564,-0.718255531408,-0.695769118157
1490055006992302239,-19.3942961029,-34.1877048308,2.00086069107,-0.00378052574037,0.000182883836564,-0.718255531408,-0.695769118157
1490055007092325003,-19.3947613097,-34.187525242,2.00033640862,-0.00384971211445,6.71344033056e-05,-0.718249555049,-0.695774929041
1490055007192404389,-19.3947613097,-34.187525242,2.00033640862,-0.00384971211445,6.71344033056e-05,-0.718249555049,-0.695774929041
1490055007292200977,-19.3955390907,-34.187115624,1.999994874,-0.00371766077622,2.29480900171e-05,-0.718234306244,-0.695791391011
1490055007392328052,-19.3955390907,-34.187115624,1.999994874,-0.00371766077622,2.29480900171e-05,-0.718234306244,-0.695791391011
1490055007492319510,-19.3947059668,-34.1890009711,2.00001311302,-0.00379547601812,0.000136173134743,-0.718228809437,-0.695796632008
1490055007592326563,-19.3947059668,-34.1890009711,2.00001311302,-0.00379547601812,0.000136173134743,-0.718228809437,-0.695796632008
1490055007692341755,-19.3947059668,-34.1890009711,2.00001311302,-0.00379547601812,0.000136173134743,-0.718228809437,-0.695796632008
1490055007792157207,-19.3929462626,-34.192637212,2.00025391579,-0.00359968042347,0.000105826690822,-0.718227490136,-0.695799039605
1490055007892368301,-19.3929462626,-34.192637212,2.00025391579,-0.00359968042347,0.000105826690822,-0.718227490136,-0.695799039605
1490055007992341433,-19.3911826208,-34.1965236845,2.00025653839,-0.00290512234218,-5.04164915471e-05,-0.718231328177,-0.695798330658
1490055008092308771,-19.3911826208,-34.1965236845,2.00025653839,-0.00290512234218,-5.04164915471e-05,-0.718231328177,-0.695798330658
1490055008192316996,-19.3911826208,-34.1965236845,2.00025653839,-0.00290512234218,-5.04164915471e-05,-0.718231328177,-0.695798330658
1490055008292280432,-19.3904210336,-34.1983954491,2.0005171299,-0.00242561378143,-0.000387104948781,-0.71824151829,-0.695789542859
1490055008392291027,-19.3904210336,-34.1983954491,2.0005171299,-0.00242561378143,-0.000387104948781,-0.71824151829,-0.695789542859
1490055008492198213,-19.3909245401,-34.1996394763,2.00090551376,-0.00262061266026,-0.000388604278328,-0.718240583949,-0.695789799397
1490055008592309847,-19.3909245401,-34.1996394763,2.00090551376,-0.00262061266026,-0.000388604278328,-0.718240583949,-0.695789799397
1490055008692211864,-19.3905018612,-34.2010031859,2.00159049034,-0.00296435856179,-0.000406858058761,-0.718234796456,-0.695794383568
1490055008792258852,-19.3905018612,-34.2010031859,2.00159049034,-0.00296435856179,-0.000406858058761,-0.718234796456,-0.695794383568
1490055008892299457,-19.3905018612,-34.2010031859,2.00159049034,-0.00296435856179,-0.000406858058761,-0.718234796456,-0.695794383568
1490055008992257246,-19.3901097334,-34.201980173,2.00176358223,-0.00306640206029,-0.000403103419745,-0.71823424404,-0.695794513757
1490055009092354319,-19.3901097334,-34.201980173,2.00176358223,-0.00306640206029,-0.000403103419745,-0.71823424404,-0.695794513757
