%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1489621333055613953,76,1489621333055517973,fcu,1.29795086384,1.35010254383,1.99198424816,-0.0171069637881,-0.00509909764953,-0.707936489639,-0.706050478104
1489621333291542079,77,1489621333291395665,fcu,1.4349360466,1.4123519659,1.99174034595,-0.0122452599758,-0.00282943314657,-0.70805754799,-0.706042885843
1489621333559273050,78,1489621333559183583,fcu,1.56141710281,1.46974658966,1.9912737608,-0.0109517878847,-0.00842565396696,-0.707955028324,-0.706122329747
1489621333792582047,79,1489621333792474692,fcu,1.68326461315,1.52449369431,1.99123728275,-0.00839590221146,-0.0126552641714,-0.707736586883,-0.706313157673
1489621334025098966,80,1489621334025000543,fcu,1.80485355854,1.58365011215,1.99154996872,-0.00663985845141,-0.0198520924892,-0.707468899532,-0.706434400988
1489621334256452361,81,1489621334256349828,fcu,1.92619943619,1.65064811707,1.99186503887,-0.00342110256374,-0.0234839651709,-0.707272393492,-0.706542681543
1489621334488851809,82,1489621334488750379,fcu,2.04727697372,1.72301375866,1.99177658558,-0.00492579009652,-0.0214740584575,-0.707184469716,-0.706685734395
1489621334755449507,83,1489621334755358881,fcu,2.16603684425,1.8002781868,1.99144423008,-0.0073090104834,-0.0202108376584,-0.70725253682,-0.706634240303
1489621334991823403,84,1489621334991716631,fcu,2.28104734421,1.87988698483,1.9912225008,-0.00502470656649,-0.0182959495896,-0.707462267763,-0.706496390822
1489621335226516568,85,1489621335226433448,fcu,2.38600826263,1.96777963638,1.99121773243,0.00543942332854,-0.0173055407181,-0.707656381769,-0.7063238466
1489621335460095091,86,1489621335459998130,fcu,2.47234272957,2.0712518692,1.99079740047,0.0182556523649,-0.0173984058299,-0.707631913433,-0.706131079703
1489621335691356446,87,1489621335691233138,fcu,2.53989005089,2.1934440136,1.99065899849,0.0235465190207,-0.0181175790625,-0.707500156362,-0.706088410554
1489621335955792769,88,1489621335955696237,fcu,2.58735132217,2.33794116974,1.99100232124,0.0268934922507,-0.0198004835206,-0.707389086963,-0.706034957047
1489621336189643181,89,1489621336189543892,fcu,2.61331629753,2.49947524071,1.99100613594,0.030929240882,-0.0188008096889,-0.707416866113,-0.705869172831
1489621336423406876,90,1489621336423311640,fcu,2.61346912384,2.67426729202,1.99096095562,0.0353923500859,-0.0104676004979,-0.707672373607,-0.705576092657
1489621336658777421,91,1489621336658677963,fcu,2.58232617378,2.85937213898,1.99084568024,0.0419610517246,-0.00425038349934,-0.70775758149,-0.705195299348
1489621336893217617,92,1489621336893123467,fcu,2.5234246254,3.05044007301,1.99039494991,0.0403978893956,-0.000915991417578,-0.707883013447,-0.705172894236
1489621337158487214,93,1489621337158404078,fcu,2.4378657341,3.24147295952,1.99014520645,0.0363111007126,0.00372006828962,-0.707943682779,-0.70532503647
1489621337390981817,94,1489621337390888244,fcu,2.33381080627,3.4275829792,1.98997378349,0.0346562559773,0.00514095814266,-0.707786927709,-0.705556645094
1489621337622546927,95,1489621337622427336,fcu,2.22118282318,3.60624051094,1.99015104771,0.0270809366375,0.00250507270153,-0.707726115693,-0.705963237462
1489621337858187358,96,1489621337858081618,fcu,2.1081943512,3.77383685112,1.99056494236,0.0188799736248,0.000777428730435,-0.707681535425,-0.706278830646
1489621338091870021,97,1489621338091766591,fcu,1.99666893482,3.93304252625,1.99028897285,0.0176545359417,-0.000969807540134,-0.707604303416,-0.706387660298
1489621338359550563,98,1489621338359450684,fcu,1.89291894436,4.08998727798,1.98976707458,0.0155891772033,-0.00843383621156,-0.707555372874,-0.706435589617
1489621338591946171,99,1489621338591841740,fcu,1.80863785744,4.24634981155,1.98936510086,0.00962063077121,-0.0188154166892,-0.707459906836,-0.706437473368
1489621338823244392,100,1489621338823145616,fcu,1.7485229969,4.40046596527,1.98930799961,0.00191543958347,-0.0224987618612,-0.707412303601,-0.706440350999
1489621339055709932,101,1489621339055608292,fcu,1.71300733089,4.54844713211,1.98884999752,-0.00237306841152,-0.0218452447617,-0.707431370356,-0.706440379695
1489621339290067821,102,1489621339289963791,fcu,1.70031106472,4.68870830536,1.98858678341,-0.0055388686222,-0.0208478778952,-0.707455139469,-0.706428986212
1489621339558944450,103,1489621339558856153,fcu,1.70746529102,4.81970357895,1.98817205429,-0.0108129651283,-0.0185102890608,-0.707494235336,-0.706393909905
1489621339792820286,104,1489621339792705650,fcu,1.73334693909,4.94127178192,1.98790085316,-0.0125711877975,-0.0197450631385,-0.70753823932,-0.706287291135
1489621340025953132,105,1489621340025821694,fcu,1.77321064472,5.06087732315,1.9881478548,-0.00603293427938,-0.0228529250059,-0.707617404241,-0.706200365858
1489621340256974739,106,1489621340256886348,fcu,1.82071948051,5.18609714508,1.9887970686,0.00235164489697,-0.0249422231549,-0.707528032855,-0.706241062241
1489621340489165283,107,1489621340489076988,fcu,1.87435889244,5.31740283966,1.98938167095,0.00319805696827,-0.0259298556695,-0.707294158646,-0.706436400649
1489621340755706105,108,1489621340755636488,fcu,1.93002808094,5.45527553558,1.98982393742,0.00219452614637,-0.0230411215989,-0.707263010782,-0.70657152812
1489621340991601450,109,1489621340991494650,fcu,1.99187481403,5.59244346619,1.98996901512,-0.00104349939272,-0.021387977221,-0.707307230994,-0.706581875314
1489621341225968667,110,1489621341225863742,fcu,2.05677223206,5.72659730911,1.99025809765,-0.00233408378849,-0.0205091600724,-0.707441515098,-0.706470402155
1489621341459226284,111,1489621341459122195,fcu,2.1111073494,5.864985466,1.99044597149,0.0134621127665,-0.0151442976772,-0.707741980747,-0.706180366801
1489621341690544191,112,1489621341690443957,fcu,2.14955759048,6.01330327988,1.99068439007,0.0218217487812,-0.0155006692727,-0.707701721129,-0.706004117865
1489621341956184507,113,1489621341956082508,fcu,2.17122650146,6.17617082596,1.99074542522,0.0248577021589,-0.018026056526,-0.707578313393,-0.705967482499
1489621342190284189,114,1489621342190200190,fcu,2.18162369728,6.34634876251,1.99136209488,0.0223162524286,-0.0151192846163,-0.707637117167,-0.706061684641
1489621342425458986,115,1489621342425348539,fcu,2.19159221649,6.52196979523,1.99193906784,0.0148969369151,-0.0209114243615,-0.707458484741,-0.706288387254
1489621342658921409,116,1489621342658805751,fcu,2.20605015755,6.70285558701,1.99224686623,0.0128624456234,-0.0269654319063,-0.707258210988,-0.706323754354
1489621342891262805,117,1489621342891195632,fcu,2.22453975677,6.88234567642,1.99287939072,0.00909786980271,-0.0218600190449,-0.707346846759,-0.706469961649
1489621343156348032,118,1489621343156249657,fcu,2.24134707451,7.05293560028,1.99335944653,0.00417497070245,-0.0133186066241,-0.707535590905,-0.706539858706
1489621343390993917,119,1489621343390837147,fcu,2.25201821327,7.21102142334,1.9931422472,0.00595715753766,-0.00553434522333,-0.707742178165,-0.70642401753
1489621343625590494,120,1489621343625492201,fcu,2.24620366096,7.36328220367,1.99310731888,0.017455609946,-0.00225689237166,-0.707803234445,-0.706190335127
1489621343859397857,121,1489621343859296833,fcu,2.21601939201,7.51669836044,1.99301040173,0.0299038027454,0.00090903731012,-0.707746327862,-0.705832892143
1489621344091384355,122,1489621344091303174,fcu,2.16392922401,7.67001914978,1.99287629128,0.0304644845309,0.00278700247873,-0.707811656468,-0.705738483269
1489621344356511347,123,1489621344356435443,fcu,2.09825634956,7.82614612579,1.99292778969,0.0246284709969,-0.00371537406658,-0.707790672406,-0.705983001543
1489621344590190166,124,1489621344590091849,fcu,2.03137207031,7.9828248024,1.99281799793,0.020838117509,-0.00928475972334,-0.707711928338,-0.706132701823
1489621344825343012,125,1489621344825255878,fcu,1.964838624,8.14001369476,1.99253165722,0.0190197230065,-0.00982639254215,-0.707688664421,-0.706200004529
1489621345060131865,126,1489621345060035670,fcu,1.90284621716,8.30119609833,1.99208152294,0.0187832441548,-0.0143366335722,-0.70757625823,-0.706241806654
1489621345292957361,127,1489621345292842826,fcu,1.85240256786,8.46950912476,1.99145495892,0.0161836718137,-0.0247611313979,-0.707307767892,-0.706286554182
1489621345557135755,128,1489621345557034427,fcu,1.81581223011,8.64274692535,1.9912263155,0.00931385289221,-0.0252572908459,-0.707252244682,-0.706448571232
1489621345788911870,129,1489621345788806490,fcu,1.79750359058,8.81231689453,1.9912699461,0.00287239623847,-0.0234095200741,-0.707311020719,-0.706508926822
1489621346023220693,130,1489621346023115226,fcu,1.79991829395,8.9786529541,1.99088215828,-0.00164941460732,-0.0267246693694,-0.707290025805,-0.706416230614
1489621346258444663,131,1489621346258348145,fcu,1.82735908031,9.14051818848,1.99056589603,-0.00715161893548,-0.0298450541045,-0.707173622921,-0.706373551414
1489621346526531427,132,1489621346526445165,fcu,1.88258397579,9.29719924927,1.99055874348,-0.0143847767584,-0.0328437196409,-0.707025140801,-0.706278853254
1489621346759481682,133,1489621346759365210,fcu,1.95722484589,9.45372104645,1.99067354202,-0.0113541970543,-0.0340650729677,-0.707120234353,-0.706181015874
1489621346991340877,134,1489621346991242648,fcu,2.04427313805,9.61164665222,1.99126648903,-0.0034491175511,-0.0323485708641,-0.707237852365,-0.706226800492
1489621347222812358,135,1489621347222713765,fcu,2.13794994354,9.76975345612,1.99179553986,-0.00173442100742,-0.0279507417528,-0.707218191444,-0.706440498209
1489621347455547214,136,1489621347455451230,fcu,2.23941016197,9.92359638214,1.9916292429,-0.00688555967429,-0.0266812533947,-0.707122172403,-0.706554267612
1489621347723111708,137,1489621347723016938,fcu,2.35387992859,10.0686569214,1.99109733105,-0.0140142456522,-0.0279489945206,-0.707056902327,-0.706465138202
1489621347959380677,138,1489621347959229909,fcu,2.48307180405,10.2050104141,1.99086213112,-0.0214207402864,-0.0284884014002,-0.707074089672,-0.706240606724
1489621348193563345,139,1489621348193460819,fcu,2.62688183784,10.3307180405,1.99093079567,-0.0201984655368,-0.0289982000764,-0.707318544664,-0.706011050025
1489621348426184928,140,1489621348426091404,fcu,2.78022050858,10.4510850906,1.99101126194,-0.0159809662227,-0.0288873292477,-0.707458214367,-0.705983715005
1489621348657155513,141,1489621348657052833,fcu,2.93726325035,10.5692043304,1.99133443832,-0.0112070435925,-0.0261843316193,-0.707478186141,-0.706161029148
1489621348922612703,142,1489621348922502272,fcu,3.09133028984,10.6882009506,1.99202990532,-0.00565696685667,-0.025038155677,-0.707408393548,-0.706338767324
1489621349155857637,143,1489621349155718391,fcu,3.23830294609,10.8125095367,1.992816329,-0.00252180990442,-0.0262707743251,-0.707254671801,-0.706466075694
1489621349391609569,144,1489621349391533138,fcu,3.37804985046,10.9466342926,1.99362003803,0.00508315563129,-0.0287039433981,-0.707185791495,-0.706426571888
1489621349626541749,145,1489621349626426267,fcu,3.50329065323,11.0967178345,1.99382865429,0.0159819855953,-0.028401756117,-0.707173077281,-0.706289002573
1489621349860876275,146,1489621349860771678,fcu,3.60575652122,11.2614450455,1.99408638477,0.0232400049346,-0.0212937919379,-0.707340785595,-0.70616958985
1489621350125349409,147,1489621350125268298,fcu,3.68326711655,11.4353227615,1.99463260174,0.0247657062788,-0.0159895652309,-0.70751138855,-0.706086842157
1489621350356928890,148,1489621350356835133,fcu,3.73922896385,11.6133918762,1.99465382099,0.0202787510515,-0.0145702499065,-0.707623984993,-0.706147842831
1489621350589483015,149,1489621350589368653,fcu,3.78442287445,11.7854986191,1.99450087547,0.0108964744385,-0.0127050352761,-0.707697001017,-0.70631777811
1489621350824117405,150,1489621350823995298,fcu,3.8256072998,11.9506845474,1.99427628517,0.00654527315198,-0.0144219064462,-0.707673029105,-0.706362549893
1489621351058701286,151,1489621351058603271,fcu,3.87066054344,12.1162052155,1.99374961853,0.00705871370941,-0.0242858597791,-0.707459458342,-0.706301271681
1489621351327465084,152,1489621351327330548,fcu,3.92399263382,12.2824048996,1.99320602417,0.00403572624443,-0.028829723794,-0.707212640213,-0.706401331724
1489621351560036196,153,1489621351559923866,fcu,3.98862195015,12.4467668533,1.9927110672,-0.00546911236615,-0.0278135204808,-0.707035171347,-0.706610050428
1489621351791116352,154,1489621351791018453,fcu,4.07192754745,12.598900795,1.99272441864,-0.0150673973478,-0.0264321247859,-0.707003166928,-0.706555615836
1489621352023495066,155,1489621352023380084,fcu,4.177546978,12.737947464,1.99233567715,-0.0220773392251,-0.0298884999167,-0.707055397544,-0.706181232737
1489621352256569376,156,1489621352256487546,fcu,4.30116081238,12.8729524612,1.99219739437,-0.0162302007135,-0.0329454478139,-0.707377050432,-0.705881637794
1489621352524864275,157,1489621352524750356,fcu,4.43027591705,13.0151777267,1.99189686775,-0.00191056368776,-0.0338569714466,-0.707504102692,-0.705895176287
1489621352759495106,158,1489621352759392201,fcu,4.55532503128,13.1750078201,1.99177384377,0.0084175587452,-0.0334999434742,-0.707207367265,-0.706161906491
1489621352993416196,159,1489621352993262092,fcu,4.67773580551,13.3453731537,1.99140453339,0.00782412908441,-0.0346591264524,-0.706718682593,-0.706601890482
1489621353224618426,160,1489621353224497674,fcu,4.80377912521,13.5174560547,1.99139559269,-0.00162200246583,-0.0334999664588,-0.70647704146,-0.706940811699
1489621353457741945,161,1489621353457644821,fcu,4.9311375618,13.6845111847,1.99138224125,-0.00517042898769,-0.0276539055743,-0.706819410175,-0.706834386239
1489621353724332049,162,1489621353724232796,fcu,5.05498123169,13.8471279144,1.99151837826,-0.00115645900135,-0.0235669218002,-0.70736562419,-0.706453916766
1489621353959656750,163,1489621353959564112,fcu,5.17025375366,14.010389328,1.99158668518,0.00318446401038,-0.0228824251088,-0.707661584777,-0.706173728795
1489621354193093323,164,1489621354192934777,fcu,5.2757267952,14.1694192886,1.99160480499,0.0036950530996,-0.0175640682792,-0.7077675763,-0.70621732351
1489621354425589113,165,1489621354425503483,fcu,5.37588262558,14.3159103394,1.99165308475,-0.00224410092083,-0.0120361639812,-0.707729763364,-0.706377149132
1489621354657143022,166,1489621354657032422,fcu,5.48426246643,14.4431018829,1.99141597748,-0.0182026929976,-0.0172191237419,-0.70747951662,-0.706289527962
1489621354924844179,167,1489621354924708050,fcu,5.61595487595,14.5533790588,1.99105918407,-0.0296954379563,-0.0281789550623,-0.707185505872,-0.705841899961
1489621355159231868,168,1489621355159150752,fcu,5.76896572113,14.6521892548,1.99097418785,-0.0311115581604,-0.0303702575064,-0.707187009324,-0.705688495196
1489621355392826691,169,1489621355392727461,fcu,5.93533039093,14.7465419769,1.99135494232,-0.0218231545133,-0.0300548444686,-0.707446135485,-0.705790635839
1489621355624340676,170,1489621355624245005,fcu,6.10418605804,14.8463478088,1.99145007133,-0.0100294874186,-0.0294086054678,-0.707477964154,-0.70605203317
1489621355857202243,171,1489621355857067075,fcu,6.26613903046,14.9646902084,1.99087834358,0.00529403501607,-0.0328385550958,-0.707253497179,-0.706177097633
1489621356125108723,172,1489621356125017258,fcu,6.41403150558,15.1144723892,1.99066352844,0.0213733500733,-0.0384042463998,-0.706696111637,-0.70615076263
1489621356359749846,173,1489621356359673582,fcu,6.54529905319,15.2963275909,1.9906116724,0.0237005742418,-0.0400769839313,-0.706264922084,-0.706414876665
1489621356593766443,174,1489621356593643304,fcu,6.66976690292,15.4967298508,1.99091231823,0.0172078162487,-0.0396079386574,-0.706198822825,-0.706695355083
1489621356824526912,175,1489621356824437534,fcu,6.79792022705,15.7008094788,1.99159681797,0.00278744675315,-0.0372424935943,-0.706322691611,-0.706904153423
1489621357057661046,176,1489621357057543343,fcu,6.93090486526,15.8956413269,1.99174809456,-0.00696354331992,-0.0324976922104,-0.706750630956,-0.706681650186
1489621357325267211,177,1489621357325159179,fcu,7.06205654144,16.0783481598,1.99170947075,-0.0061264425188,-0.0242733721616,-0.707433386448,-0.706336516006
1489621357559346763,178,1489621357559239753,fcu,7.1850476265,16.2521820068,1.99187326431,-0.00268439329196,-0.02008099049,-0.707853835474,-0.706068336252
1489621357792118105,179,1489621357792032828,fcu,7.30129384995,16.4173030853,1.99193239212,-0.000902379456951,-0.0189982172992,-0.707894468359,-0.706062090129
1489621358024432633,180,1489621358024332252,fcu,7.41303110123,16.5738182068,1.99168539047,-0.00199593094914,-0.0194243171956,-0.707682447301,-0.706260763418
1489621358258757692,181,1489621358258655698,fcu,7.51967811584,16.7160758972,1.99146342278,-0.00534948876103,-0.0135238855727,-0.707541274161,-0.706522351273
1489621358526084194,182,1489621358525964918,fcu,7.62016868591,16.8426818848,1.99113416672,-0.0071273909523,-0.00799529596117,-0.707561453548,-0.706570636946
1489621358758577007,183,1489621358758450731,fcu,7.71078300476,16.9618797302,1.99076318741,-0.00419857731178,-0.0109955596023,-0.707675794892,-0.706439267696
1489621358991171447,184,1489621358991088872,fcu,7.79904317856,17.0772953033,1.99088966846,-0.0014536900174,-0.0157086499115,-0.707675256899,-0.706361703291
1489621359225945108,185,1489621359225804126,fcu,7.8950138092,17.1909294128,1.99120771885,-0.00805161941135,-0.0236844912266,-0.707436970442,-0.706333596223
1489621359459455964,186,1489621359459344680,fcu,8.00677776337,17.3061542511,1.99107646942,-0.0128680377148,-0.0323718395218,-0.707092131128,-0.706262837553
1489621359724152810,187,1489621359724041003,fcu,8.1343832016,17.4229755402,1.99114203453,-0.0131513080107,-0.0333953089099,-0.707002232149,-0.706299964729
1489621359957586934,188,1489621359957472751,fcu,8.26630973816,17.5437984467,1.99107587337,-0.00985136130148,-0.0286871632717,-0.707141305248,-0.706421383989
1489621360192274479,189,1489621360192189751,fcu,8.40343761444,17.6630802155,1.99088585377,-0.0108025535016,-0.0266033617983,-0.707202071812,-0.706428195646
1489621360426312183,190,1489621360426216585,fcu,8.54328632355,17.7778263092,1.99097716808,-0.0116222118243,-0.0237045222497,-0.707332866587,-0.706387454349
1489621360658509373,191,1489621360658410802,fcu,8.68137550354,17.8862762451,1.99096035957,-0.0101943113033,-0.0207609037453,-0.707519716757,-0.706315022701
1489621360924874067,192,1489621360924785849,fcu,8.81497955322,17.9906826019,1.99121844769,-0.00723527350145,-0.0185663501013,-0.707665552879,-0.706266526695
1489621361159134142,193,1489621361159061450,fcu,8.9419708252,18.0989627838,1.99230968952,-0.00506621715868,-0.0206885701928,-0.707635032438,-0.706257019345
1489621361392896637,194,1489621361392798384,fcu,9.06349277496,18.2094726562,1.99287986755,-0.000342659666279,-0.0210752867499,-0.707575521107,-0.706323294818
1489621361624994706,195,1489621361624911530,fcu,9.17838764191,18.3214588165,1.99327552319,-0.000327440556271,-0.0197761068575,-0.707485957828,-0.706450577079
1489621361857302818,196,1489621361857230376,fcu,9.28276538849,18.4358768463,1.99365127087,0.00364346627354,-0.0168597597981,-0.707547517252,-0.706455224684
1489621362124238313,197,1489621362124157047,fcu,9.37625980377,18.5567550659,1.99399936199,0.00912916445116,-0.0197238669969,-0.707516840202,-0.706362193395
1489621362360066758,198,1489621362359947403,fcu,9.46543312073,18.6866264343,1.99434995651,0.00453794099124,-0.023950556982,-0.707358720625,-0.70643429862
1489621362592907814,199,1489621362592829079,fcu,9.5638666153,18.8166790009,1.99428594112,-0.00616384698436,-0.0279536361676,-0.707141856555,-0.706492035286
1489621362825031049,200,1489621362824941512,fcu,9.68022918701,18.9436702728,1.99408745766,-0.0166707355508,-0.0317230245679,-0.706954626205,-0.706350403678
1489621363091668188,201,1489621363091547949,fcu,9.81312084198,19.0697231293,1.99342536926,-0.0160057731645,-0.0337778188287,-0.707094844283,-0.706130126371
1489621363326159445,202,1489621363325992643,fcu,9.95052337646,19.1995697021,1.99286019802,-0.00581386873709,-0.0305832932807,-0.707406501668,-0.706121025392
1489621363559493541,203,1489621363559417901,fcu,10.0822820663,19.3373298645,1.99264204502,-0.000321507375355,-0.0277115696969,-0.70738254881,-0.706287402675
1489621363790932314,204,1489621363790822950,fcu,10.2087163925,19.4718532562,1.99255824089,-0.00252699258707,-0.0210978603807,-0.707354774321,-0.706539254282
1489621364025631173,205,1489621364025496485,fcu,10.3304672241,19.599067688,1.99257087708,-0.00537950384557,-0.0178983167797,-0.707430831321,-0.706535441497
1489621364292836290,206,1489621364292737715,fcu,10.4499998093,19.7210788727,1.99231433868,-0.00648317858449,-0.0203202679939,-0.707501731222,-0.706389662595
1489621364526430915,207,1489621364526318614,fcu,10.5679864883,19.8357315063,1.99171149731,-0.0087271805162,-0.0196875931669,-0.707553378556,-0.706331686596
1489621364757934740,208,1489621364757826786,fcu,10.679898262,19.9432086945,1.99174308777,-0.0105340263298,-0.0138109853004,-0.707648950035,-0.706350659721
1489621364991736033,209,1489621364991614857,fcu,10.7866716385,20.0427341461,1.99184381962,-0.00713974297894,-0.0121068635117,-0.707765583544,-0.706307529817
1489621365225514301,210,1489621365225373929,fcu,10.8949947357,20.1362342834,1.99145901203,-0.00899890808622,-0.0156252578344,-0.707699360362,-0.706283573584
1489621365492821821,211,1489621365492737250,fcu,11.0091962814,20.2230892181,1.99097383022,-0.015549775689,-0.018871130724,-0.707543635373,-0.70624647889
1489621365724899779,212,1489621365724820141,fcu,11.1292238235,20.3079586029,1.99082410336,-0.0119566819159,-0.022030569405,-0.707591806941,-0.706176696386
1489621365958362612,213,1489621365958259871,fcu,11.2505989075,20.3973731995,1.99109852314,-0.00769336960652,-0.0235184985311,-0.707530911442,-0.706249036562
1489621366192368306,214,1489621366192238465,fcu,11.376947403,20.4907951355,1.99116051197,-0.00811065843467,-0.026350776341,-0.707336231345,-0.706339372846
1489621366426333685,215,1489621366426250032,fcu,11.5108966827,20.5926837921,1.99104654789,-0.00790743980061,-0.0322369428562,-0.707114605817,-0.706319464656
1489621366691511468,216,1489621366691385881,fcu,11.64939785,20.7061767578,1.99141144753,-0.0040982382534,-0.0338236692282,-0.707036551866,-0.706355773084
1489621366925037019,217,1489621366924949163,fcu,11.7832183838,20.8296260834,1.99159562588,0.00254575393196,-0.0285131817463,-0.707180552598,-0.706453242353
1489621367158653264,218,1489621367158568781,fcu,11.9051485062,20.961648941,1.99181723595,0.00471243048883,-0.0230079029469,-0.707325058119,-0.706498189352
1489621367393211782,219,1489621367393115537,fcu,12.0205059052,21.0948543549,1.99193704128,0.0013511815101,-0.0211451278999,-0.707401914139,-0.70649387099
1489621367625617088,220,1489621367625515176,fcu,12.1275377274,21.2262783051,1.991517663,0.000151204920643,-0.0187638249602,-0.707542381645,-0.706421739605
1489621367891248645,221,1489621367891145756,fcu,12.220952034,21.3550186157,1.99129700661,0.00562186652243,-0.0135211502808,-0.7077453473,-0.706315861698
1489621368125299175,222,1489621368125219642,fcu,12.2993373871,21.4780483246,1.99114525318,0.00590188718097,-0.0076729446827,-0.707835066777,-0.706311412826
1489621368359494685,223,1489621368359401296,fcu,12.3682727814,21.59400177,1.99127495289,-0.001097366547,-0.00896805983231,-0.707783121767,-0.706372014048
1489621368592156518,224,1489621368592052881,fcu,12.4423427582,21.6968860626,1.99100267887,-0.0117427106279,-0.0127599457008,-0.707642770792,-0.706357559228
1489621368825153595,225,1489621368825017112,fcu,12.528758049,21.7880687714,1.99071228504,-0.0183163771747,-0.0187185983525,-0.707542787665,-0.706185052254
1489621369092536289,226,1489621369092440762,fcu,12.6255121231,21.8727588654,1.990711689,-0.0149821341176,-0.020410781883,-0.70760913933,-0.706150296733
1489621369325271046,227,1489621369325177681,fcu,12.7241373062,21.9554309845,1.99087679386,-0.00852316028126,-0.0163800196409,-0.707698721504,-0.70627301398
1489621369559110237,228,1489621369559008658,fcu,12.8155374527,22.0377082825,1.99124193192,-0.00481814746244,-0.0124990058125,-0.707712704872,-0.706373334485
1489621369791831250,229,1489621369791734469,fcu,12.8985500336,22.1198043823,1.99157261848,0.000717098979314,-0.0112253926218,-0.707719415608,-0.706404066453
1489621370026382102,230,1489621370026294482,fcu,12.9716787338,22.203950882,1.99188876152,0.00326468041639,-0.0108987351756,-0.707687291674,-0.706434184222
1489621370291584761,231,1489621370291484726,fcu,13.0361633301,22.2921638489,1.99169826508,0.00511713664176,-0.0113754938516,-0.707669675482,-0.706433325556
